time,REF_raw,BG,ROI_raw,id,exp_tag,ROI,REF,intensity
8.1396,7505.395,530.892,9655.865,40,glucose_005,9125.05833,6974.5883300000005,0.7004628083671122
8.4935,7705.395,522.635,9555.958,40,glucose_005,9025.15133,7174.5883300000005,0.7126599162140846
8.8474,7537.744,528.623,9533.392,40,glucose_005,9002.58533,7006.93733,0.694266695979804
9.2013,8786.349,516.113,9675.388,40,glucose_005,9144.58133,8255.54233,0.8308837939712163
9.5552,8140.953,525.433,9551.214,40,glucose_005,9020.40733,7610.1463300000005,0.7555270357845145
9.9091,8224.442,534.534,9574.038,40,glucose_005,9043.23133,7693.635329999999,0.7657483871774098
10.263,7375.488,532.043,9409.729,40,glucose_005,8878.92233,6844.68133,0.6688740439868145
10.6169,7285.698,527.711,9487.948,40,glucose_005,8957.14133,6754.89133,0.6659147680582057
10.9708,6909.674,525.781,9409.457,40,glucose_005,8878.65033,6378.86733,0.6233348018790412
11.3247,6971.674,535.252,9559.344,40,glucose_005,9028.53733,6440.86733,0.6400186134217096
11.6786,8684.093,533.508,9449.244,40,glucose_005,8918.43733,8153.286330000001,0.8002990698415473
12.0325,8407.209,532.073,9436.731,40,glucose_005,8905.92433,7876.402330000001,0.7720363445015368
12.3863,8720.488,528.637,9274.079,40,glucose_005,8743.27233,8189.681329999999,0.7880828232295987
12.7402,8448,531.024,9454.03,40,glucose_005,8923.22333,7917.19333,0.7775420149468283
13.0941,7767.279,532.727,9451.281,40,glucose_005,8920.474330000001,7236.4723300000005,0.7104699383148778
13.447999999999999,8204.814,539.433,9461.41,40,glucose_005,8930.60333,7674.00733,0.7542822057654667
13.801900000000002,8158.256,539.851,9430.185,40,glucose_005,8899.37833,7627.44933,0.747084720247906
14.155800000000001,7966.651,524.646,9518.056,40,glucose_005,8987.24933,7435.84433,0.7355089004039638
14.5097,7972.977,541.459,9402.713,40,glucose_005,8871.90633,7442.17033,0.7266870257555803
14.8636,8657.953,525.92,9522.756,40,glucose_005,8991.94933,8127.14633,0.804308731264847
15.2175,8021.326,533.137,9410.557,40,glucose_005,8879.75033,7490.51933,0.732054706353903
15.571399999999999,8197.419,529.687,9318.937,40,glucose_005,8788.13033,7666.61233,0.7415336185647969
15.925299999999998,8253.767,531.649,9439.356,40,glucose_005,8908.54933,7722.96033,0.7572192502385401
16.279200000000003,6667.116,538.833,9664.115,40,glucose_005,9133.30833,6136.30933,0.6168310347210724
16.6331,8332.581,531.232,9598.701,40,glucose_005,9067.89433,7801.77433,0.7786292017846862
16.987000000000002,8141.023,527.51,9512.955,40,glucose_005,8982.14833,7610.21633,0.7523294764998919
17.340899999999998,8898.163,520.765,9473.603,40,glucose_005,8942.79633,8367.35633,0.8235547132108544
