time,BG,ROI_raw,REF_raw,id,exp_tag,ROI,REF,intensity
13.447999999999999,522.751,11638.672,9081.756,200,glucose_005,11118.46046,8561.54446,0.8972583847706574
13.801900000000002,512.867,11563.247,7226.195,200,glucose_005,11043.03546,6705.9834599999995,0.6980261580958601
14.155800000000001,520.133,11215.924,8371.122,200,glucose_005,10695.71246,7850.910459999999,0.791499229483217
14.5097,518.529,11458.863,8628.61,200,glucose_005,10938.65146,8108.39846,0.8360256847753933
14.8636,540.583,11306.679,7668.854,200,glucose_005,10786.46746,7148.64246,0.7268144736526371
15.2175,521.272,11345.334,7837.341,200,glucose_005,10825.12246,7317.12946,0.7466108727705597
15.571399999999999,525.753,11449.536,8866.829,200,glucose_005,10929.32446,8346.61746,0.859853734417593
15.925299999999998,516.116,11074.726,7493.463,200,glucose_005,10554.51446,6973.2514599999995,0.6937361708430836
16.279200000000003,516.308,11573.551,7305.098,200,glucose_005,11053.33946,6784.88646,0.7068981507409896
16.6331,514.772,11492.886,7362.024,200,glucose_005,10972.67446,6841.81246,0.7076270294838188
16.987000000000002,512.519,11354.273,7449.024,200,glucose_005,10834.061459999999,6928.81246,0.7075723519513435
17.340899999999998,532.494,11285.372,7025.22,200,glucose_005,10765.16046,6505.00846,0.6600686805364052
17.6948,509.43,11397.047,7355.683,200,glucose_005,10876.83546,6835.47146,0.7007962775476001
18.048699999999997,534.019,10761.691,8124.659,200,glucose_005,10241.47946,7604.447459999999,0.7340930546533232
18.4026,521.314,11227.52,7800.463,200,glucose_005,10707.30846,7280.2514599999995,0.7347632855600006
18.7564,534.569,11482.276,7662.537,200,glucose_005,10962.06446,7142.32546,0.7379938468973135
19.110300000000002,521.328,11338.549,7548.659,200,glucose_005,10818.33746,7028.447459999999,0.7167054059856602
19.464199999999998,528.033,11196.225,8340.195,200,glucose_005,10676.01346,7819.9834599999995,0.786929271920714
19.8181,512.114,11211.225,7188.244,200,glucose_005,10691.01346,6668.032459999999,0.6719505826137453
20.171999999999997,508.409,11206.737,7513.976,200,glucose_005,10686.525459999999,6993.764459999999,0.7044793700614913
20.5259,523.318,11170.039,7894.659,200,glucose_005,10649.82746,7374.447459999999,0.7402745359559599
20.879800000000003,520.086,11418.388,7792.805,200,glucose_005,10898.17646,7272.59346,0.7470744776856372
21.2337,505.978,11280.903,7741.61,200,glucose_005,10760.69146,7221.398459999999,0.7324571812312491
21.587600000000002,516.875,11164.009,7248.415,200,glucose_005,10643.79746,6728.20346,0.675019736346734
21.941499999999998,536.08,11465.85,7646.951,200,glucose_005,10945.63846,7126.73946,0.7352799683169016
22.2954,512.84,10987.718,7219.561,200,glucose_005,10467.50646,6699.3494599999995,0.6609926394579285
22.649299999999997,527.716,11127.607,7272.537,200,glucose_005,10607.39546,6752.32546,0.675122963889017
23.0032,515.162,11397.09,7875.098,200,glucose_005,10876.87846,7354.88646,0.7540514885924293
23.357100000000003,506.168,11063.79,7362,200,glucose_005,10543.57846,6841.78846,0.6799522724602736
23.711,526,11262.794,7698.463,200,glucose_005,10742.58246,7178.2514599999995,0.7268555604803358
24.0649,516.159,10948.851,7679.512,200,glucose_005,10428.63946,7159.3004599999995,0.7037509524327414
24.418799999999997,530.681,11147.541,7679.902,200,glucose_005,10627.329459999999,7159.69046,0.7171981228341338
24.7727,525.147,11157.69,7826,200,glucose_005,10637.47846,7305.78846,0.7325318965788508
25.1265,518.08,10804.476,7253.561,200,glucose_005,10284.26446,6733.3494599999995,0.6527173307190042
25.480400000000003,522.54,10854.408,7356.415,200,glucose_005,10334.19646,6836.20346,0.6659052616525349
25.8343,512.858,11021.615,6240.341,200,glucose_005,10501.40346,5720.12946,0.5662053327904829
26.188200000000002,513.406,11430.83,7341,200,glucose_005,10910.61846,6820.78846,0.7014628940078138
26.542099999999998,528.802,11019.659,7085.829,200,glucose_005,10499.44746,6565.6174599999995,0.6497746637764049
26.896,519.514,11070.272,6906.39,200,glucose_005,10550.06046,6386.17846,0.635062914682322
27.249899999999997,530.084,11277.382,7173.756,200,glucose_005,10757.17046,6653.54446,0.6746396577994529
27.6038,514.268,11159.431,6575.732,200,glucose_005,10639.21946,6055.52046,0.6072702370302835
27.957700000000003,514.467,11364.15,6089.829,200,glucose_005,10843.93846,5569.6174599999995,0.5692894883631767
28.3116,520.951,10960.931,7987.366,200,glucose_005,10440.71946,7467.15446,0.7348628869931007
28.6655,511.87,11109.295,6213.902,200,glucose_005,10589.08346,5693.69046,0.5682938776660329
29.019399999999997,529.244,10916.582,6641.707,200,glucose_005,10396.37046,6121.49546,0.5998739896998609
29.3733,516.602,11019.32,8176.976,200,glucose_005,10499.10846,7656.764459999999,0.7577369451541669
29.727199999999996,514.505,10997.118,7750,200,glucose_005,10476.90646,7229.78846,0.713969089514651
30.0811,521.917,10907.443,6882.195,200,glucose_005,10387.231459999999,6361.9834599999995,0.6228924947098093
30.434999999999995,519.027,11074.906,7761.732,200,glucose_005,10554.69446,7241.52046,0.7204372851968608
30.788899999999998,515.009,11176.334,7653.878,200,glucose_005,10656.12246,7133.6664599999995,0.7165273227836059
31.1428,519.322,11145.903,6675,200,glucose_005,10625.69146,6154.78846,0.6164403879624017
31.4966,519.973,10849.933,6566.659,200,glucose_005,10329.72146,6046.447459999999,0.5887211626961224
0,518.192,10971.861,5233.067,201,glucose_005,10460.29821,4721.50421,0.5781708092730172
0.35389999999999944,508.147,10725.465,6547.533,201,glucose_005,10213.90221,6035.97021,0.721722919466733
0.7077999999999998,499.826,10987.466,6239.711,201,glucose_005,10475.90321,5728.14821,0.7024856184041474
1.0617,502.504,10806.393,6220.333,201,glucose_005,10294.83021,5708.77021,0.6880079624356663
1.4155999999999995,512.603,10504.535,6926.933,201,glucose_005,9992.97221,6415.37021,0.7504955419866539
1.7694999999999999,507.3,10851.938,6851.378,201,glucose_005,10340.37521,6339.81521,0.7674403177930783
2.1234,507.492,10728.624,6888.022,201,glucose_005,10217.06121,6376.45921,0.7626711091407158
2.4772999999999996,496.296,10686.785,7016.822,201,glucose_005,10175.22221,6505.25921,0.7748902965559554
2.8312,504.143,10662.978,6853.8,201,glucose_005,10151.41521,6342.23721,0.7537039422620812
3.1851000000000003,507.729,10888.673,7338.356,201,glucose_005,10377.11021,6826.79321,0.8293252552874405
3.5389999999999997,504.157,10662.414,7374.511,201,glucose_005,10150.85121,6862.9482100000005,0.815539306589181
3.8929,510.401,10638.281,7123.556,201,glucose_005,10126.718210000001,6611.99321,0.7838497754138952
4.2467999999999995,504.916,10431.466,7494.689,201,glucose_005,9919.90321,6983.12621,0.810940592600981
4.6007,510.189,10496.294,6859.733,201,glucose_005,9984.73121,6348.17021,0.7420217832472766
4.954599999999999,521.716,10753.923,6769.2,201,glucose_005,10242.36021,6257.63721,0.7503124286285369
5.3085,522.037,10978.807,7051.889,201,glucose_005,10467.24421,6540.32621,0.8014260979062768
5.6624,510.616,10650.432,6728.378,201,glucose_005,10138.86921,6216.81521,0.7378858687945917
6.0161999999999995,501.151,10551.213,7066.8,201,glucose_005,10039.65021,6555.23721,0.7704397963073528
6.370099999999999,505.56,10737.486,7058.222,201,glucose_005,10225.92321,6546.65921,0.7837074500038101
6.724,508.261,11075.352,7310.444,201,glucose_005,10563.78921,6798.8812100000005,0.8407926256897367
7.0779,497.545,10621.314,7017.622,201,glucose_005,10109.75121,6506.05921,0.7699990575398294
7.431799999999999,516.717,10569.508,6691.867,201,glucose_005,10057.94521,6180.30421,0.7276974150439299
7.7857,511.666,10518.353,6746,201,glucose_005,10006.79021,6234.43721,0.7303377754350205
8.1396,506.809,10495.344,7842.489,201,glucose_005,9983.78121,7330.92621,0.8568121516678731
8.4935,515.402,10829.686,6507.822,201,glucose_005,10318.12321,5996.25921,0.7242905553507335
8.8474,504.066,10725.589,7094.578,201,glucose_005,10214.02621,6583.0152100000005,0.7871428239317887
9.2013,513.002,10539.823,7207.911,201,glucose_005,10028.26021,6696.34821,0.7861317509368655
9.5552,511.977,11192.112,7038.956,201,glucose_005,10680.54921,6527.39321,0.8161407725142784
9.9091,511.065,11143.635,8199.044,201,glucose_005,10632.07221,7687.48121,0.9568276102652632
10.263,507.156,10843.584,7535.489,201,glucose_005,10332.02121,7023.92621,0.8495656480266762
10.6169,516.293,10669.737,7374.533,201,glucose_005,10158.17421,6862.97021,0.8161302669747259
10.9708,522.925,10580.424,7039.733,201,glucose_005,10068.861210000001,6528.17021,0.7694909880058635
11.3247,503.723,10519.68,6786.222,201,glucose_005,10008.11721,6274.65921,0.7351470863819272
11.6786,511.801,10692.521,7471.022,201,glucose_005,10180.95821,6959.45921,0.8294607929569049
12.0325,506.99,10519.316,7240.8,201,glucose_005,10007.75321,6729.23721,0.7883773506979279
12.3863,510.892,10804.964,7266,201,glucose_005,10293.40121,6754.43721,0.813916370412867
12.7402,521.915,10755.531,7199.111,201,glucose_005,10243.968210000001,6687.54821,0.8019861383245898
13.0941,510.054,10462.111,7184.178,201,glucose_005,9950.54821,6672.61521,0.777275185910035
13.447999999999999,517.4,10423.753,6830.356,201,glucose_005,9912.19021,6318.79321,0.7332219947176875
13.801900000000002,511.349,10501.336,7138,201,glucose_005,9989.77321,6626.43721,0.7749388430269631
14.155800000000001,503.923,10608.207,6845.667,201,glucose_005,10096.64421,6334.10421,0.7486761026540348
14.5097,508.364,10666.667,6911.556,201,glucose_005,10155.10421,6399.99321,0.7608439851949065
14.8636,512.403,10865.48,6735.8,201,glucose_005,10353.91721,6224.23721,0.7544362325092233
15.2175,523.065,10689.279,6915.067,201,glucose_005,10177.71621,6403.50421,0.7629564528300691
15.571399999999999,503.551,10654.641,7311.978,201,glucose_005,10143.07821,6800.41521,0.8074895641214325
15.925299999999998,503.061,10596.625,7550.733,201,glucose_005,10085.06221,7039.17021,0.8310588186295369
16.279200000000003,517.561,10803.466,6507.378,201,glucose_005,10291.90321,5995.81521,0.7223965226485041
16.6331,510.101,10941.426,6892.044,201,glucose_005,10429.86321,6380.48121,0.779047181479997
16.987000000000002,513.265,10732.184,8046.133,201,glucose_005,10220.62121,7534.57021,0.9015036537466058
17.340899999999998,517.033,10753.05,8025,201,glucose_005,10241.48721,7513.43721,0.9008104224380022
17.6948,510.874,10824.341,6515.711,201,glucose_005,10312.77821,6004.14821,0.7248677797939074
18.048699999999997,519.223,10449.149,7156.422,201,glucose_005,9937.58621,6644.85921,0.7730336639317201
18.4026,513.623,10612.826,6227.4,201,glucose_005,10101.26321,5715.83721,0.6759074807574635
18.7564,514.927,10561.938,6429.378,201,glucose_005,10050.37521,5917.81521,0.6962663223254175
19.110300000000002,544.998,10684.396,7025.533,201,glucose_005,10172.83321,6513.97021,0.7757457521730724
19.464199999999998,513.004,10032.049,6130.756,201,glucose_005,9520.486210000001,5619.19321,0.6262746132683901
19.8181,509.161,10583.425,6717.778,201,glucose_005,10071.86221,6206.21521,0.7317594186667553
20.171999999999997,509.704,10502.004,7031.6,201,glucose_005,9990.44121,6520.03721,0.7625467190118993
20.5259,525.537,10535.444,6829.711,201,glucose_005,10023.88121,6318.14821,0.7414082847004126
20.879800000000003,523.988,10608.33,6180.844,201,glucose_005,10096.76721,5669.28121,0.6701037632967021
21.2337,512.534,10589.472,5514.733,201,glucose_005,10077.90921,5003.17021,0.5902655454104242
21.587600000000002,510.921,10252.629,7299.089,201,glucose_005,9741.06621,6787.52621,0.7740156269036147
21.941499999999998,520.076,10286.821,7319.067,201,glucose_005,9775.25821,6807.50421,0.779018678003265
22.2954,502.645,10426.919,6920.933,201,glucose_005,9915.35621,6409.37021,0.7439699470358104
22.649299999999997,511.776,10031.439,8056,201,glucose_005,9519.87621,7544.43721,0.840794502812529
23.0032,515.377,10142.184,6225.111,201,glucose_005,9630.62121,5713.54821,0.6441572688688281
23.357100000000003,514.626,10304.318,6161.422,201,glucose_005,9792.75521,5649.85921,0.6477005088897697
23.711,511.997,10120.973,6448.556,201,glucose_005,9609.41021,5936.99321,0.6678747111554144
24.0649,512.129,9884.599,6407.133,201,glucose_005,9373.03621,5895.57021,0.646901003077433
24.418799999999997,504.206,9944.414,6374.667,201,glucose_005,9432.85121,5863.10421,0.6474441505052113
24.7727,504.557,10083.954,6788.956,201,glucose_005,9572.39121,6277.39321,0.7034471697463774
25.1265,509.164,10413.823,6588.667,201,glucose_005,9902.26021,6077.10421,0.7044703712319195
25.480400000000003,500.294,10090.125,6973.867,201,glucose_005,9578.56221,6462.30421,0.724635216747256
25.8343,516.123,10003.818,6879.533,201,glucose_005,9492.25521,6367.97021,0.7076233305536672
26.188200000000002,522.584,9707.918,7063.978,201,glucose_005,9196.35521,6552.41521,0.7054217750283689
26.542099999999998,521.46,9796.054,5645.978,201,glucose_005,9284.49121,5134.41521,0.5580598907257047
26.896,509.021,9981.992,7729.933,201,glucose_005,9470.42921,7218.37021,0.8002773552491605
27.249899999999997,521.472,9849.424,6809.267,201,glucose_005,9337.861210000001,6297.70421,0.688432536383834
27.6038,510.059,9610.238,6741.8,201,glucose_005,9098.67521,6230.23721,0.663612348660923
27.957700000000003,519.357,9665.662,6563.289,201,glucose_005,9154.09921,6051.72621,0.648524818067843
28.3116,524.098,9352.338,7218.044,201,glucose_005,8840.77521,6706.48121,0.6940915772216488
28.6655,511.878,9407.034,7257.422,201,glucose_005,8895.47121,6745.85921,0.7024864398436801
29.019399999999997,530.958,9400.255,7288.556,201,glucose_005,8888.69221,6776.99321,0.705190791587698
29.3733,517.008,9367.638,6283.889,201,glucose_005,8856.07521,5772.32621,0.5984444951614445
29.727199999999996,531.289,9424.183,7384.133,201,glucose_005,8912.620210000001,6872.57021,0.7170613258711935
30.0811,514.565,9651.847,6934.4,201,glucose_005,9140.28421,6422.83721,0.6872556655991566
30.434999999999995,528.648,9557.042,7120.2,201,glucose_005,9045.47921,6608.63721,0.6998020416197067
30.788899999999998,517.525,9804.829,6275.867,201,glucose_005,9293.26621,5764.30421,0.6271147049465136
31.1428,539.062,9745.24,5864.978,201,glucose_005,9233.67721,5353.41521,0.5786784785924859
31.4966,514.421,9340.687,6407.333,201,glucose_005,8829.12421,5895.77021,0.609382374906984
0,519.893,10568.345,4912.698,202,glucose_005,10051.557089999998,4395.91009,0.5115149408550366
0.35389999999999944,521.561,10521.322,6211.977,202,glucose_005,10004.534090000001,5695.18909,0.6596008324650378
0.7077999999999998,536.464,10621.96,6325.512,202,glucose_005,10105.17209,5808.72409,0.6795174922980171
1.0617,521.644,10439.994,7110.07,202,glucose_005,9923.20609,6593.28209,0.7574079285359824
1.4155999999999995,513.182,10361.19,6620.047,202,glucose_005,9844.40209,6103.25909,0.6955483573288713
1.7694999999999999,519.41,10568.616,6799.977,202,glucose_005,10051.828089999999,6283.18909,0.7311413748492455
2.1234,507.158,10502.19,6499.605,202,glucose_005,9985.40209,5982.81709,0.6915880204440267
2.4772999999999996,518.708,10367.814,6541.209,202,glucose_005,9851.02609,6024.42109,0.6870256761363339
2.8312,519.187,10367.485,6117.186,202,glucose_005,9850.697090000001,5600.39809,0.638648714291238
3.1851000000000003,523.272,10415.689,6321.791,202,glucose_005,9898.90109,5805.00309,0.6652204914474538
3.5389999999999997,529.724,10289.393,7272.977,202,glucose_005,9772.605090000001,6756.18909,0.7643430553015939
3.8929,502.275,10287.689,6284.93,202,glucose_005,9770.90109,5768.14209,0.652449264314564
4.2467999999999995,511.261,10154.484,6906.372,202,glucose_005,9637.696090000001,6389.58409,0.7128891355748539
4.6007,522.919,10175.802,6322.419,202,glucose_005,9659.01409,5805.63109,0.6491699588405034
4.954599999999999,514.345,10104.241,6332.023,202,glucose_005,9587.453089999999,5815.23509,0.645426372846658
5.3085,504.865,10027.877,7384.698,202,glucose_005,9511.089090000001,6867.91009,0.7561901734096602
5.6624,516.137,10080.31,5947.372,202,glucose_005,9563.522089999999,5430.58409,0.601229922792296
6.0161999999999995,508.676,10124.905,7919.767,202,glucose_005,9608.11709,7402.97909,0.8234191981084634
6.370099999999999,546.114,10157.292,6344.093,202,glucose_005,9640.504089999999,5827.30509,0.6503448091779467
6.724,525.666,9986.497,7080.767,202,glucose_005,9469.70909,6563.97909,0.719581526356142
7.0779,520.283,10116.585,6340.628,202,glucose_005,9599.79709,5823.84009,0.6472136585614013
7.431799999999999,537.147,10059.26,6889.512,202,glucose_005,9542.47209,6372.72409,0.703983034399354
7.7857,526.884,10205.747,6544.419,202,glucose_005,9688.95909,6027.63109,0.676082921145165
8.1396,532.422,10176.696,6462.07,202,glucose_005,9659.90809,5945.28209,0.6648468856678635
8.4935,512.77,10216.697,7890.07,202,glucose_005,9699.909090000001,7373.28209,0.8279511092237518
8.8474,526.926,10206.059,6156,202,glucose_005,9689.271089999998,5639.21209,0.632536679311737
9.2013,513.783,10153.945,7699.651,202,glucose_005,9637.15709,7182.86309,0.8013508566516455
9.5552,502.118,10124.844,6812.837,202,glucose_005,9608.056089999998,6296.04909,0.7002930463418412
9.9091,517.422,10276.759,7407.605,202,glucose_005,9759.97109,6890.81709,0.7785659963429193
10.263,516.529,10002.71,6284.372,202,glucose_005,9485.92209,5767.58409,0.6333585931210618
10.6169,519.428,10236.11,7550.093,202,glucose_005,9719.322090000001,7033.30509,0.7913554721782554
10.9708,530.128,10362.105,7366.651,202,glucose_005,9845.31709,6849.86309,0.7807064691055421
11.3247,519.899,10201.505,5698.767,202,glucose_005,9684.717089999998,5181.97909,0.5809767777818898
11.6786,527.017,10253.822,7169.209,202,glucose_005,9737.034090000001,6652.42109,0.7498641670513234
12.0325,524.537,10190.397,6288.07,202,glucose_005,9673.609090000002,5771.28209,0.6463042542942599
12.3863,516.036,10212.442,6609.093,202,glucose_005,9695.65409,6092.30509,0.6838091934306542
12.7402,517.731,10124.514,7336.233,202,glucose_005,9607.72609,6819.44509,0.7584829603812762
13.0941,491.506,10202.202,7582.302,202,glucose_005,9685.414089999998,7065.51409,0.7922060208763289
13.447999999999999,517.324,10142.405,7376.674,202,glucose_005,9625.61709,6859.88609,0.7644017351980049
13.801900000000002,529.679,9834.562,6433.209,202,glucose_005,9317.774089999999,5916.42109,0.6381862339367138
14.155800000000001,524.269,10127.204,7137.488,202,glucose_005,9610.416089999999,6620.70009,0.7365840072189631
14.5097,519.729,9985.448,6740.256,202,glucose_005,9468.660090000001,6223.46809,0.6821771560339659
14.8636,513.331,9932.736,6668.837,202,glucose_005,9415.948090000002,6152.04909,0.6705945607934238
15.2175,527.261,9849.706,7442.488,202,glucose_005,9332.91809,6925.70009,0.7482682431465436
15.571399999999999,520.387,9851.469,7254.442,202,glucose_005,9334.681089999998,6737.65409,0.7280888405138889
15.925299999999998,510.711,9920.384,6777.605,202,glucose_005,9403.59609,6260.81709,0.6815553974799317
16.279200000000003,505.369,9853.675,7559.047,202,glucose_005,9336.88709,7042.25909,0.7611851109103374
16.6331,522.222,9903.036,6609.279,202,glucose_005,9386.248090000001,6092.49109,0.6620078059764108
16.987000000000002,517.017,9954.799,6055.744,202,glucose_005,9438.01109,5538.95609,0.6051800241239529
17.340899999999998,504.353,9714.858,6468.209,202,glucose_005,9198.070090000001,5951.42109,0.6337143958992688
17.6948,515.509,9909.406,6254.093,202,glucose_005,9392.61809,5737.30509,0.6238365089296602
18.048699999999997,500.487,9942.939,8103.535,202,glucose_005,9426.15109,7586.74709,0.8278776956920101
18.4026,517.473,9994.268,7325.07,202,glucose_005,9477.480090000001,6808.28209,0.7469759188747697
18.7564,531.418,9887.528,6718.953,202,glucose_005,9370.74009,6202.16509,0.6728114801215387
19.110300000000002,511.934,10058.336,7369.884,202,glucose_005,9541.54809,6853.09609,0.7569755348457452
19.464199999999998,511.37,10103.966,7044.023,202,glucose_005,9587.178090000001,6527.23509,0.7244296688157383
19.8181,538.114,9849.06,7276.628,202,glucose_005,9332.272089999999,6759.84009,0.730297802231535
20.171999999999997,508.518,10084.988,7046.093,202,glucose_005,9568.200089999998,6529.30509,0.7232249322078343
20.5259,499.731,10006.77,7861.884,202,glucose_005,9489.982090000001,7345.09609,0.8069359294688692
20.879800000000003,519.958,10092.131,7802.651,202,glucose_005,9575.343089999998,7285.86309,0.807628300241805
21.2337,508.031,9982.708,6204.093,202,glucose_005,9465.92009,5687.30509,0.6232259650891827
21.587600000000002,518.433,9996.427,6670.581,202,glucose_005,9479.63909,6153.79309,0.6753219590560708
21.941499999999998,500.964,10133.008,8049.721,202,glucose_005,9616.220089999999,7532.9330899999995,0.8385803531820057
22.2954,514.467,10183.281,7140.86,202,glucose_005,9666.49309,6624.07209,0.7412593317897213
22.649299999999997,522.899,9992.934,7347.767,202,glucose_005,9476.146089999998,6830.97909,0.7493606468378652
23.0032,504.463,10064.641,7148.419,202,glucose_005,9547.85309,6631.63109,0.7329971155793003
23.357100000000003,522.391,10101.66,8332.163,202,glucose_005,9584.87209,7815.3750900000005,0.8671861371938323
23.711,529.602,9982.466,7379.674,202,glucose_005,9465.678090000001,6862.88609,0.7520291935391329
24.0649,510.268,10006.282,5925.442,202,glucose_005,9489.49409,5408.65409,0.5941668877976374
24.418799999999997,514.039,10269.74,7392.86,202,glucose_005,9752.952089999999,6876.07209,0.7763413005364154
24.7727,507.672,9883.157,7555.86,202,glucose_005,9366.36909,7039.07209,0.7632430515972699
25.1265,533.835,9930.988,7392.698,202,glucose_005,9414.200089999998,6875.91009,0.7493587667441699
25.480400000000003,504.022,10087.78,6631.721,202,glucose_005,9570.99209,6114.9330899999995,0.6775242518889786
25.8343,499.523,9969.992,7276.256,202,glucose_005,9453.20409,6759.46809,0.7397206371805044
26.188200000000002,508.011,9995.957,7564.07,202,glucose_005,9479.16909,7047.28209,0.7733357812545025
26.542099999999998,511.588,10061.201,6545.279,202,glucose_005,9544.413089999998,6028.49109,0.6660917118309327
26.896,507.717,9993.964,5742.744,202,glucose_005,9477.17609,5225.95609,0.57335141033759085
27.249899999999997,507.727,9854.54,5672.814,202,glucose_005,9337.752090000002,5156.02609,0.5573572112666977
27.6038,512.907,9988.103,7254.14,202,glucose_005,9471.31509,6737.35209,0.7387129415441783
27.957700000000003,517.926,9872.123,6389.767,202,glucose_005,9355.33509,5872.97909,0.6360539895540112
28.3116,522.417,9832.821,6209.233,202,glucose_005,9316.03309,5692.44509,0.6139118992084184
28.6655,516.422,9803.678,6913.023,202,glucose_005,9286.89009,6396.23509,0.6876554701323311
29.019399999999997,532.356,10014.505,7163.442,202,glucose_005,9497.717089999998,6646.65409,0.7307999100849027
29.3733,506.111,9952.527,7621,202,glucose_005,9435.73909,7104.21209,0.7760112560512202
29.727199999999996,526.827,9951.462,7699,202,glucose_005,9434.67409,7182.21209,0.7844428464694334
30.0811,502.976,9798.36,7687.465,202,glucose_005,9281.572090000001,7170.67709,0.7704738205595245
30.434999999999995,511.965,9907.611,7495.86,202,glucose_005,9390.823090000002,6979.07209,0.7587129943365303
30.788899999999998,513.505,9962.441,6009.628,202,glucose_005,9445.65309,5492.84009,0.6006273797917913
31.1428,521.245,9803.99,6704.558,202,glucose_005,9287.202089999999,6187.77009,0.6652658700231083
31.4966,520.013,9853.212,6814.256,202,glucose_005,9336.42409,6297.46809,0.6806482383023852
0,517.016,14050.839,8120.756,203,glucose_005,13530.89052,7600.80752,0.524784723693447
0.35389999999999944,521.162,14242.784,8124.146,203,glucose_005,13722.83552,7604.19752,0.5324665333830502
0.7077999999999998,524.671,13774.22,10099.634,203,glucose_005,13254.271519999998,9579.685519999999,0.6478913548204118
1.0617,510.163,13658.276,10579.805,203,glucose_005,13138.327519999999,10059.856520000001,0.6744145636510084
1.4155999999999995,522.045,13807.039,10411.634,203,glucose_005,13287.090520000002,9891.685519999999,0.6706489729885029
1.7694999999999999,514.659,13971.623,9497,203,glucose_005,13451.67452,8977.05152,0.6161765093913396
2.1234,513.77,13700.393,8949.951,203,glucose_005,13180.444520000001,8430.002519999998,0.5669605373201108
2.4772999999999996,517.254,13693.159,9840.171,203,glucose_005,13173.21052,9320.22252,0.6264883264207171
2.8312,518.509,13684.038,9750.537,203,glucose_005,13164.089520000001,9230.588520000001,0.6200336901186009
3.1851000000000003,522.424,14079.239,10725.244,203,glucose_005,13559.290519999999,10205.29552,0.7060860329122944
3.5389999999999997,517.117,13987.321,11420.732,203,glucose_005,13467.37252,10900.78352,0.7490928603288382
3.8929,516.754,13527.015,12325,203,glucose_005,13007.06652,11805.05152,0.7835059837176948
4.2467999999999995,519.046,13535.002,10717.317,203,glucose_005,13015.053520000001,10197.36852,0.677219012683919
4.6007,531.623,14087.86,10692.732,203,glucose_005,13567.911520000001,10172.78352,0.7042840855983681
4.954599999999999,524.289,13367.987,10297.122,203,glucose_005,12848.038519999998,9777.17352,0.6409810974867822
5.3085,514.352,13693.39,10271.585,203,glucose_005,13173.44152,9751.63652,0.6554986815069682
5.6624,523.034,14261.626,9698.122,203,glucose_005,13741.677520000001,9178.17352,0.6435630276946176
6.0161999999999995,520.41,13618.299,10410.122,203,glucose_005,13098.35052,9890.17352,0.6610215055298537
6.370099999999999,525.876,13457.51,11028.707,203,glucose_005,12937.56152,10508.75852,0.6937434727138818
6.724,521.221,13824.805,10737.317,203,glucose_005,13304.856520000001,10217.36852,0.6936562804023638
7.0779,528.229,13639.754,11605.195,203,glucose_005,13119.805520000002,11085.24652,0.7421092117848191
7.431799999999999,524.514,13397.98,9674.707,203,glucose_005,12878.03152,9154.75852,0.6015773086234447
7.7857,522.328,13676.254,9267,203,glucose_005,13156.305520000002,8747.05152,0.5872062971507579
8.1396,524.649,13680.248,10764.146,203,glucose_005,13160.29952,10244.197520000002,0.6879213476423197
8.4935,508.192,13609.874,11805.976,203,glucose_005,13089.92552,11286.02752,0.7538298835675917
8.8474,531.072,13514.271,11469.878,203,glucose_005,12994.322520000002,10949.929520000002,0.7260391423551872
9.2013,527.057,13396.423,11577.732,203,glucose_005,12876.47452,11057.78352,0.7265409973094811
9.5552,520.308,13288.05,9005.244,203,glucose_005,12768.10152,8485.29552,0.5528258837318984
9.9091,515.782,13332.307,11479.293,203,glucose_005,12812.358520000002,10959.344519999999,0.7164876879864059
10.263,528.633,13625.932,9771.951,203,glucose_005,13105.983520000002,9252.002519999998,0.6187289393145591
10.6169,528.017,13619.321,12058.122,203,glucose_005,13099.37252,11538.17352,0.7712277152376582
10.9708,528.801,13662.924,10255.634,203,glucose_005,13142.97552,9735.685519999999,0.6529129843863033
11.3247,507.992,13822.661,10571.439,203,glucose_005,13302.712520000001,10051.49052,0.6822848731345754
11.6786,512.098,13759.088,11085.854,203,glucose_005,13239.13952,10565.90552,0.7137753594280416
12.0325,514.353,13408.705,11295.39,203,glucose_005,12888.756519999999,10775.44152,0.7086652924785464
12.3863,521.208,13154.498,11028.22,203,glucose_005,12634.54952,10508.271519999998,0.677463836604004
12.7402,523.133,13472.789,10546.39,203,glucose_005,12952.840520000002,10026.44152,0.6626846530125741
13.0941,514.091,13026.379,10775.756,203,glucose_005,12506.430520000002,10255.807519999998,0.654482902485779
13.447999999999999,519.116,13344.057,10330.707,203,glucose_005,12824.108520000002,9810.75852,0.6419849397818588
13.801900000000002,519.668,13624.99,10018.976,203,glucose_005,13105.041519999999,9499.02752,0.6352031112534605
14.155800000000001,534.296,13422.645,10097.829,203,glucose_005,12902.696520000001,9577.880519999999,0.6305869330344748
14.5097,526.682,13383.968,11007.902,203,glucose_005,12864.019520000002,10487.95352,0.6884343218246922
14.8636,523.722,13455.028,11638.341,203,glucose_005,12935.07952,11118.392520000001,0.733848100765358
15.2175,526.895,13420.316,11168.585,203,glucose_005,12900.36752,10648.63652,0.7009566426895335
15.571399999999999,525.456,13636.687,11564.463,203,glucose_005,13116.738519999999,11044.51452,0.7392095364499128
15.925299999999998,519.489,12891.787,11746,203,glucose_005,12371.838520000001,11226.05152,0.7086900631292605
16.279200000000003,518.758,13490.043,10196.634,203,glucose_005,12970.094519999999,9676.685519999999,0.6404199285168721
