rep,ID,time,observation,indivPredSimulated,censored,split,color,filter
3,228,4.9546,0.403294,0.464651,0,All,#4682B4,0
4,228,4.9546,0.403294,0.465208,0,All,#4682B4,0
5,228,4.9546,0.403294,0.472278,0,All,#4682B4,0
6,228,4.9546,0.403294,0.464896,0,All,#4682B4,0
7,228,4.9546,0.403294,0.466606,0,All,#4682B4,0
8,228,4.9546,0.403294,0.481461,0,All,#4682B4,0
1,228,5.3085,0.506109,0.474773,0,All,#4682B4,0
2,228,5.3085,0.506109,0.459286,0,All,#4682B4,0
3,228,5.3085,0.506109,0.464651,0,All,#4682B4,0
4,228,5.3085,0.506109,0.465208,0,All,#4682B4,0
5,228,5.3085,0.506109,0.472278,0,All,#4682B4,0
6,228,5.3085,0.506109,0.464896,0,All,#4682B4,0
7,228,5.3085,0.506109,0.466606,0,All,#4682B4,0
8,228,5.3085,0.506109,0.481461,0,All,#4682B4,0
1,228,5.6624,0.477633,0.474773,0,All,#4682B4,0
2,228,5.6624,0.477633,0.459286,0,All,#4682B4,0
3,228,5.6624,0.477633,0.464651,0,All,#4682B4,0
4,228,5.6624,0.477633,0.465208,0,All,#4682B4,0
5,228,5.6624,0.477633,0.472278,0,All,#4682B4,0
6,228,5.6624,0.477633,0.464896,0,All,#4682B4,0
7,228,5.6624,0.477633,0.466606,0,All,#4682B4,0
8,228,5.6624,0.477633,0.481461,0,All,#4682B4,0
1,228,6.0162,0.511473,0.474773,0,All,#4682B4,0
2,228,6.0162,0.511473,0.459286,0,All,#4682B4,0
3,228,6.0162,0.511473,0.464651,0,All,#4682B4,0
4,228,6.0162,0.511473,0.465208,0,All,#4682B4,0
5,228,6.0162,0.511473,0.472278,0,All,#4682B4,0
6,228,6.0162,0.511473,0.464896,0,All,#4682B4,0
7,228,6.0162,0.511473,0.466606,0,All,#4682B4,0
8,228,6.0162,0.511473,0.481461,0,All,#4682B4,0
1,228,6.3701,0.396244,0.474773,0,All,#4682B4,0
2,228,6.3701,0.396244,0.459286,0,All,#4682B4,0
3,228,6.3701,0.396244,0.464651,0,All,#4682B4,0
4,228,6.3701,0.396244,0.465208,0,All,#4682B4,0
5,228,6.3701,0.396244,0.472278,0,All,#4682B4,0
6,228,6.3701,0.396244,0.464896,0,All,#4682B4,0
7,228,6.3701,0.396244,0.466606,0,All,#4682B4,0
8,228,6.3701,0.396244,0.481461,0,All,#4682B4,0
1,228,6.724,0.440097,0.474773,0,All,#4682B4,0
2,228,6.724,0.440097,0.459286,0,All,#4682B4,0
3,228,6.724,0.440097,0.464651,0,All,#4682B4,0
4,228,6.724,0.440097,0.465208,0,All,#4682B4,0
5,228,6.724,0.440097,0.472278,0,All,#4682B4,0
6,228,6.724,0.440097,0.464896,0,All,#4682B4,0
7,228,6.724,0.440097,0.466606,0,All,#4682B4,0
8,228,6.724,0.440097,0.481461,0,All,#4682B4,0
1,228,7.0779,0.41965,0.474773,0,All,#4682B4,0
2,228,7.0779,0.41965,0.459286,0,All,#4682B4,0
3,228,7.0779,0.41965,0.464651,0,All,#4682B4,0
4,228,7.0779,0.41965,0.465208,0,All,#4682B4,0
5,228,7.0779,0.41965,0.472278,0,All,#4682B4,0
6,228,7.0779,0.41965,0.464896,0,All,#4682B4,0
7,228,7.0779,0.41965,0.466606,0,All,#4682B4,0
8,228,7.0779,0.41965,0.481461,0,All,#4682B4,0
1,228,7.4318,0.488726,0.474773,0,All,#4682B4,0
2,228,7.4318,0.488726,0.459286,0,All,#4682B4,0
3,228,7.4318,0.488726,0.464651,0,All,#4682B4,0
4,228,7.4318,0.488726,0.465208,0,All,#4682B4,0
5,228,7.4318,0.488726,0.472278,0,All,#4682B4,0
6,228,7.4318,0.488726,0.464896,0,All,#4682B4,0
7,228,7.4318,0.488726,0.466606,0,All,#4682B4,0
8,228,7.4318,0.488726,0.481461,0,All,#4682B4,0
1,228,7.7857,0.553356,0.474773,0,All,#4682B4,0
2,228,7.7857,0.553356,0.459286,0,All,#4682B4,0
3,228,7.7857,0.553356,0.464651,0,All,#4682B4,0
4,228,7.7857,0.553356,0.465208,0,All,#4682B4,0
5,228,7.7857,0.553356,0.472278,0,All,#4682B4,0
6,228,7.7857,0.553356,0.464896,0,All,#4682B4,0
7,228,7.7857,0.553356,0.466606,0,All,#4682B4,0
8,228,7.7857,0.553356,0.481461,0,All,#4682B4,0
1,228,8.1396,0.506795,0.474773,0,All,#4682B4,0
2,228,8.1396,0.506795,0.459286,0,All,#4682B4,0
3,228,8.1396,0.506795,0.464651,0,All,#4682B4,0
4,228,8.1396,0.506795,0.465208,0,All,#4682B4,0
5,228,8.1396,0.506795,0.472278,0,All,#4682B4,0
6,228,8.1396,0.506795,0.464896,0,All,#4682B4,0
7,228,8.1396,0.506795,0.466606,0,All,#4682B4,0
8,228,8.1396,0.506795,0.481461,0,All,#4682B4,0
1,228,8.4935,0.514477,0.474773,0,All,#4682B4,0
2,228,8.4935,0.514477,0.459286,0,All,#4682B4,0
3,228,8.4935,0.514477,0.464651,0,All,#4682B4,0
4,228,8.4935,0.514477,0.465208,0,All,#4682B4,0
5,228,8.4935,0.514477,0.472278,0,All,#4682B4,0
6,228,8.4935,0.514477,0.464896,0,All,#4682B4,0
7,228,8.4935,0.514477,0.466606,0,All,#4682B4,0
8,228,8.4935,0.514477,0.481461,0,All,#4682B4,0
1,228,8.8474,0.512244,0.474773,0,All,#4682B4,0
2,228,8.8474,0.512244,0.459286,0,All,#4682B4,0
3,228,8.8474,0.512244,0.464651,0,All,#4682B4,0
4,228,8.8474,0.512244,0.465208,0,All,#4682B4,0
5,228,8.8474,0.512244,0.472278,0,All,#4682B4,0
6,228,8.8474,0.512244,0.464896,0,All,#4682B4,0
7,228,8.8474,0.512244,0.466606,0,All,#4682B4,0
8,228,8.8474,0.512244,0.481461,0,All,#4682B4,0
1,228,9.2013,0.466938,0.474773,0,All,#4682B4,0
2,228,9.2013,0.466938,0.459286,0,All,#4682B4,0
3,228,9.2013,0.466938,0.464651,0,All,#4682B4,0
4,228,9.2013,0.466938,0.465208,0,All,#4682B4,0
5,228,9.2013,0.466938,0.472278,0,All,#4682B4,0
6,228,9.2013,0.466938,0.464896,0,All,#4682B4,0
7,228,9.2013,0.466938,0.466606,0,All,#4682B4,0
8,228,9.2013,0.466938,0.481461,0,All,#4682B4,0
1,228,9.5552,0.486246,0.474773,0,All,#4682B4,0
2,228,9.5552,0.486246,0.459286,0,All,#4682B4,0
3,228,9.5552,0.486246,0.464651,0,All,#4682B4,0
4,228,9.5552,0.486246,0.465208,0,All,#4682B4,0
5,228,9.5552,0.486246,0.472278,0,All,#4682B4,0
6,228,9.5552,0.486246,0.464896,0,All,#4682B4,0
7,228,9.5552,0.486246,0.466606,0,All,#4682B4,0
8,228,9.5552,0.486246,0.481461,0,All,#4682B4,0
1,228,9.9091,0.526929,0.474773,0,All,#4682B4,0
2,228,9.9091,0.526929,0.459286,0,All,#4682B4,0
3,228,9.9091,0.526929,0.464651,0,All,#4682B4,0
4,228,9.9091,0.526929,0.465208,0,All,#4682B4,0
5,228,9.9091,0.526929,0.472278,0,All,#4682B4,0
6,228,9.9091,0.526929,0.464896,0,All,#4682B4,0
7,228,9.9091,0.526929,0.466606,0,All,#4682B4,0
8,228,9.9091,0.526929,0.481461,0,All,#4682B4,0
1,228,10.263,0.485844,0.474773,0,All,#4682B4,0
2,228,10.263,0.485844,0.459286,0,All,#4682B4,0
3,228,10.263,0.485844,0.464651,0,All,#4682B4,0
4,228,10.263,0.485844,0.465208,0,All,#4682B4,0
5,228,10.263,0.485844,0.472278,0,All,#4682B4,0
6,228,10.263,0.485844,0.464896,0,All,#4682B4,0
7,228,10.263,0.485844,0.466606,0,All,#4682B4,0
8,228,10.263,0.485844,0.481461,0,All,#4682B4,0
1,228,10.6169,0.521955,0.474773,0,All,#4682B4,0
2,228,10.6169,0.521955,0.459286,0,All,#4682B4,0
3,228,10.6169,0.521955,0.464651,0,All,#4682B4,0
4,228,10.6169,0.521955,0.465208,0,All,#4682B4,0
5,228,10.6169,0.521955,0.472278,0,All,#4682B4,0
6,228,10.6169,0.521955,0.464896,0,All,#4682B4,0
7,228,10.6169,0.521955,0.466606,0,All,#4682B4,0
8,228,10.6169,0.521955,0.481461,0,All,#4682B4,0
1,228,10.9708,0.470243,0.474773,0,All,#4682B4,0
2,228,10.9708,0.470243,0.459286,0,All,#4682B4,0
3,228,10.9708,0.470243,0.464651,0,All,#4682B4,0
4,228,10.9708,0.470243,0.465208,0,All,#4682B4,0
5,228,10.9708,0.470243,0.472278,0,All,#4682B4,0
6,228,10.9708,0.470243,0.464896,0,All,#4682B4,0
7,228,10.9708,0.470243,0.466606,0,All,#4682B4,0
8,228,10.9708,0.470243,0.481461,0,All,#4682B4,0
1,228,11.3247,0.510597,0.474773,0,All,#4682B4,0
2,228,11.3247,0.510597,0.459286,0,All,#4682B4,0
3,228,11.3247,0.510597,0.464651,0,All,#4682B4,0
4,228,11.3247,0.510597,0.465208,0,All,#4682B4,0
5,228,11.3247,0.510597,0.472278,0,All,#4682B4,0
6,228,11.3247,0.510597,0.464896,0,All,#4682B4,0
7,228,11.3247,0.510597,0.466606,0,All,#4682B4,0
8,228,11.3247,0.510597,0.481461,0,All,#4682B4,0
1,228,11.6786,0.480203,0.474773,0,All,#4682B4,0
2,228,11.6786,0.480203,0.459286,0,All,#4682B4,0
3,228,11.6786,0.480203,0.464651,0,All,#4682B4,0
4,228,11.6786,0.480203,0.465208,0,All,#4682B4,0
5,228,11.6786,0.480203,0.472278,0,All,#4682B4,0
6,228,11.6786,0.480203,0.464896,0,All,#4682B4,0
7,228,11.6786,0.480203,0.466606,0,All,#4682B4,0
8,228,11.6786,0.480203,0.481461,0,All,#4682B4,0
1,228,12.0325,0.477376,0.474773,0,All,#4682B4,0
2,228,12.0325,0.477376,0.459286,0,All,#4682B4,0
3,228,12.0325,0.477376,0.464651,0,All,#4682B4,0
4,228,12.0325,0.477376,0.465208,0,All,#4682B4,0
5,228,12.0325,0.477376,0.472278,0,All,#4682B4,0
6,228,12.0325,0.477376,0.464896,0,All,#4682B4,0
7,228,12.0325,0.477376,0.466606,0,All,#4682B4,0
8,228,12.0325,0.477376,0.481461,0,All,#4682B4,0
1,228,12.3863,0.436873,0.474773,0,All,#4682B4,0
2,228,12.3863,0.436873,0.459286,0,All,#4682B4,0
3,228,12.3863,0.436873,0.464651,0,All,#4682B4,0
4,228,12.3863,0.436873,0.465208,0,All,#4682B4,0
5,228,12.3863,0.436873,0.472278,0,All,#4682B4,0
6,228,12.3863,0.436873,0.464896,0,All,#4682B4,0
7,228,12.3863,0.436873,0.466606,0,All,#4682B4,0
8,228,12.3863,0.436873,0.481461,0,All,#4682B4,0
1,228,12.7402,0.511508,0.474773,0,All,#4682B4,0
2,228,12.7402,0.511508,0.459286,0,All,#4682B4,0
3,228,12.7402,0.511508,0.464651,0,All,#4682B4,0
4,228,12.7402,0.511508,0.465208,0,All,#4682B4,0
5,228,12.7402,0.511508,0.472278,0,All,#4682B4,0
6,228,12.7402,0.511508,0.464896,0,All,#4682B4,0
7,228,12.7402,0.511508,0.466606,0,All,#4682B4,0
8,228,12.7402,0.511508,0.481461,0,All,#4682B4,0
1,228,13.0941,0.446779,0.474773,0,All,#4682B4,0
2,228,13.0941,0.446779,0.459286,0,All,#4682B4,0
3,228,13.0941,0.446779,0.464651,0,All,#4682B4,0
4,228,13.0941,0.446779,0.465208,0,All,#4682B4,0
5,228,13.0941,0.446779,0.472278,0,All,#4682B4,0
6,228,13.0941,0.446779,0.464896,0,All,#4682B4,0
7,228,13.0941,0.446779,0.466606,0,All,#4682B4,0
8,228,13.0941,0.446779,0.481461,0,All,#4682B4,0
1,228,13.448,0.417326,0.474773,0,All,#4682B4,0
2,228,13.448,0.417326,0.459286,0,All,#4682B4,0
3,228,13.448,0.417326,0.464651,0,All,#4682B4,0
4,228,13.448,0.417326,0.465208,0,All,#4682B4,0
5,228,13.448,0.417326,0.472278,0,All,#4682B4,0
6,228,13.448,0.417326,0.464896,0,All,#4682B4,0
7,228,13.448,0.417326,0.466606,0,All,#4682B4,0
8,228,13.448,0.417326,0.481461,0,All,#4682B4,0
1,228,13.8019,0.448054,0.474773,0,All,#4682B4,0
2,228,13.8019,0.448054,0.459286,0,All,#4682B4,0
3,228,13.8019,0.448054,0.464651,0,All,#4682B4,0
4,228,13.8019,0.448054,0.465208,0,All,#4682B4,0
5,228,13.8019,0.448054,0.472278,0,All,#4682B4,0
6,228,13.8019,0.448054,0.464896,0,All,#4682B4,0
7,228,13.8019,0.448054,0.466606,0,All,#4682B4,0
8,228,13.8019,0.448054,0.481461,0,All,#4682B4,0
1,228,14.1558,0.525393,0.474773,0,All,#4682B4,0
2,228,14.1558,0.525393,0.459286,0,All,#4682B4,0
3,228,14.1558,0.525393,0.464651,0,All,#4682B4,0
4,228,14.1558,0.525393,0.465208,0,All,#4682B4,0
5,228,14.1558,0.525393,0.472278,0,All,#4682B4,0
6,228,14.1558,0.525393,0.464896,0,All,#4682B4,0
7,228,14.1558,0.525393,0.466606,0,All,#4682B4,0
8,228,14.1558,0.525393,0.481461,0,All,#4682B4,0
1,228,14.5097,0.449252,0.474773,0,All,#4682B4,0
2,228,14.5097,0.449252,0.459286,0,All,#4682B4,0
3,228,14.5097,0.449252,0.464651,0,All,#4682B4,0
4,228,14.5097,0.449252,0.465208,0,All,#4682B4,0
5,228,14.5097,0.449252,0.472278,0,All,#4682B4,0
6,228,14.5097,0.449252,0.464896,0,All,#4682B4,0
7,228,14.5097,0.449252,0.466606,0,All,#4682B4,0
8,228,14.5097,0.449252,0.481461,0,All,#4682B4,0
1,228,14.8636,0.405468,0.474773,0,All,#4682B4,0
2,228,14.8636,0.405468,0.459286,0,All,#4682B4,0
3,228,14.8636,0.405468,0.464651,0,All,#4682B4,0
4,228,14.8636,0.405468,0.465208,0,All,#4682B4,0
5,228,14.8636,0.405468,0.472278,0,All,#4682B4,0
6,228,14.8636,0.405468,0.464896,0,All,#4682B4,0
7,228,14.8636,0.405468,0.466606,0,All,#4682B4,0
8,228,14.8636,0.405468,0.481461,0,All,#4682B4,0
1,228,15.2175,0.426846,0.474773,0,All,#4682B4,0
2,228,15.2175,0.426846,0.459286,0,All,#4682B4,0
3,228,15.2175,0.426846,0.464651,0,All,#4682B4,0
4,228,15.2175,0.426846,0.465208,0,All,#4682B4,0
5,228,15.2175,0.426846,0.472278,0,All,#4682B4,0
6,228,15.2175,0.426846,0.464896,0,All,#4682B4,0
7,228,15.2175,0.426846,0.466606,0,All,#4682B4,0
8,228,15.2175,0.426846,0.481461,0,All,#4682B4,0
1,228,15.5714,0.529108,0.474773,0,All,#4682B4,0
2,228,15.5714,0.529108,0.459286,0,All,#4682B4,0
3,228,15.5714,0.529108,0.464651,0,All,#4682B4,0
4,228,15.5714,0.529108,0.465208,0,All,#4682B4,0
5,228,15.5714,0.529108,0.472278,0,All,#4682B4,0
6,228,15.5714,0.529108,0.464896,0,All,#4682B4,0
7,228,15.5714,0.529108,0.466606,0,All,#4682B4,0
8,228,15.5714,0.529108,0.481461,0,All,#4682B4,0
1,228,15.9253,0.461246,0.474773,0,All,#4682B4,0
2,228,15.9253,0.461246,0.459286,0,All,#4682B4,0
3,228,15.9253,0.461246,0.464651,0,All,#4682B4,0
4,228,15.9253,0.461246,0.465208,0,All,#4682B4,0
5,228,15.9253,0.461246,0.472278,0,All,#4682B4,0
6,228,15.9253,0.461246,0.464896,0,All,#4682B4,0
7,228,15.9253,0.461246,0.466606,0,All,#4682B4,0
8,228,15.9253,0.461246,0.481461,0,All,#4682B4,0
1,228,16.2792,0.426793,0.474773,0,All,#4682B4,0
2,228,16.2792,0.426793,0.459286,0,All,#4682B4,0
3,228,16.2792,0.426793,0.464651,0,All,#4682B4,0
4,228,16.2792,0.426793,0.465208,0,All,#4682B4,0
5,228,16.2792,0.426793,0.472278,0,All,#4682B4,0
6,228,16.2792,0.426793,0.464896,0,All,#4682B4,0
7,228,16.2792,0.426793,0.466606,0,All,#4682B4,0
8,228,16.2792,0.426793,0.481461,0,All,#4682B4,0
1,228,16.6331,0.47068,0.474773,0,All,#4682B4,0
2,228,16.6331,0.47068,0.459286,0,All,#4682B4,0
3,228,16.6331,0.47068,0.464651,0,All,#4682B4,0
4,228,16.6331,0.47068,0.465208,0,All,#4682B4,0
5,228,16.6331,0.47068,0.472278,0,All,#4682B4,0
6,228,16.6331,0.47068,0.464896,0,All,#4682B4,0
7,228,16.6331,0.47068,0.466606,0,All,#4682B4,0
8,228,16.6331,0.47068,0.481461,0,All,#4682B4,0
1,228,16.987,0.472431,0.474773,0,All,#4682B4,0
2,228,16.987,0.472431,0.459286,0,All,#4682B4,0
3,228,16.987,0.472431,0.464651,0,All,#4682B4,0
4,228,16.987,0.472431,0.465208,0,All,#4682B4,0
5,228,16.987,0.472431,0.472278,0,All,#4682B4,0
6,228,16.987,0.472431,0.464896,0,All,#4682B4,0
7,228,16.987,0.472431,0.466606,0,All,#4682B4,0
8,228,16.987,0.472431,0.481461,0,All,#4682B4,0
1,228,17.3409,0.416151,0.474773,0,All,#4682B4,0
2,228,17.3409,0.416151,0.459286,0,All,#4682B4,0
3,228,17.3409,0.416151,0.464651,0,All,#4682B4,0
4,228,17.3409,0.416151,0.465208,0,All,#4682B4,0
5,228,17.3409,0.416151,0.472278,0,All,#4682B4,0
6,228,17.3409,0.416151,0.464896,0,All,#4682B4,0
7,228,17.3409,0.416151,0.466606,0,All,#4682B4,0
8,228,17.3409,0.416151,0.481461,0,All,#4682B4,0
1,228,17.6948,0.421923,0.474773,0,All,#4682B4,0
2,228,17.6948,0.421923,0.459286,0,All,#4682B4,0
3,228,17.6948,0.421923,0.464651,0,All,#4682B4,0
4,228,17.6948,0.421923,0.465208,0,All,#4682B4,0
5,228,17.6948,0.421923,0.472278,0,All,#4682B4,0
6,228,17.6948,0.421923,0.464896,0,All,#4682B4,0
7,228,17.6948,0.421923,0.466606,0,All,#4682B4,0
8,228,17.6948,0.421923,0.481461,0,All,#4682B4,0
1,228,18.0487,0.455404,0.474773,0,All,#4682B4,0
2,228,18.0487,0.455404,0.459286,0,All,#4682B4,0
3,228,18.0487,0.455404,0.464651,0,All,#4682B4,0
4,228,18.0487,0.455404,0.465208,0,All,#4682B4,0
5,228,18.0487,0.455404,0.472278,0,All,#4682B4,0
6,228,18.0487,0.455404,0.464896,0,All,#4682B4,0
7,228,18.0487,0.455404,0.466606,0,All,#4682B4,0
8,228,18.0487,0.455404,0.481461,0,All,#4682B4,0
1,228,18.4026,0.458155,0.474773,0,All,#4682B4,0
2,228,18.4026,0.458155,0.459286,0,All,#4682B4,0
3,228,18.4026,0.458155,0.464651,0,All,#4682B4,0
4,228,18.4026,0.458155,0.465208,0,All,#4682B4,0
5,228,18.4026,0.458155,0.472278,0,All,#4682B4,0
6,228,18.4026,0.458155,0.464896,0,All,#4682B4,0
7,228,18.4026,0.458155,0.466606,0,All,#4682B4,0
8,228,18.4026,0.458155,0.481461,0,All,#4682B4,0
1,228,18.7564,0.472389,0.474773,0,All,#4682B4,0
2,228,18.7564,0.472389,0.459286,0,All,#4682B4,0
3,228,18.7564,0.472389,0.464651,0,All,#4682B4,0
4,228,18.7564,0.472389,0.465208,0,All,#4682B4,0
5,228,18.7564,0.472389,0.472278,0,All,#4682B4,0
6,228,18.7564,0.472389,0.464896,0,All,#4682B4,0
7,228,18.7564,0.472389,0.466606,0,All,#4682B4,0
8,228,18.7564,0.472389,0.481461,0,All,#4682B4,0
1,228,19.1103,0.488564,0.474773,0,All,#4682B4,0
2,228,19.1103,0.488564,0.459286,0,All,#4682B4,0
3,228,19.1103,0.488564,0.464651,0,All,#4682B4,0
4,228,19.1103,0.488564,0.465208,0,All,#4682B4,0
5,228,19.1103,0.488564,0.472278,0,All,#4682B4,0
6,228,19.1103,0.488564,0.464896,0,All,#4682B4,0
7,228,19.1103,0.488564,0.466606,0,All,#4682B4,0
8,228,19.1103,0.488564,0.481461,0,All,#4682B4,0
1,228,19.4642,0.394258,0.474773,0,All,#4682B4,0
2,228,19.4642,0.394258,0.459286,0,All,#4682B4,0
3,228,19.4642,0.394258,0.464651,0,All,#4682B4,0
4,228,19.4642,0.394258,0.465208,0,All,#4682B4,0
5,228,19.4642,0.394258,0.472278,0,All,#4682B4,0
6,228,19.4642,0.394258,0.464896,0,All,#4682B4,0
7,228,19.4642,0.394258,0.466606,0,All,#4682B4,0
8,228,19.4642,0.394258,0.481461,0,All,#4682B4,0
1,228,19.8181,0.42222,0.474773,0,All,#4682B4,0
2,228,19.8181,0.42222,0.459286,0,All,#4682B4,0
3,228,19.8181,0.42222,0.464651,0,All,#4682B4,0
4,228,19.8181,0.42222,0.465208,0,All,#4682B4,0
5,228,19.8181,0.42222,0.472278,0,All,#4682B4,0
6,228,19.8181,0.42222,0.464896,0,All,#4682B4,0
7,228,19.8181,0.42222,0.466606,0,All,#4682B4,0
8,228,19.8181,0.42222,0.481461,0,All,#4682B4,0
1,228,20.172,0.489352,0.474773,0,All,#4682B4,0
2,228,20.172,0.489352,0.459286,0,All,#4682B4,0
3,228,20.172,0.489352,0.464651,0,All,#4682B4,0
4,228,20.172,0.489352,0.465208,0,All,#4682B4,0
5,228,20.172,0.489352,0.472278,0,All,#4682B4,0
6,228,20.172,0.489352,0.464896,0,All,#4682B4,0
7,228,20.172,0.489352,0.466606,0,All,#4682B4,0
8,228,20.172,0.489352,0.481461,0,All,#4682B4,0
1,228,20.5259,0.421693,0.474773,0,All,#4682B4,0
2,228,20.5259,0.421693,0.459286,0,All,#4682B4,0
3,228,20.5259,0.421693,0.464651,0,All,#4682B4,0
4,228,20.5259,0.421693,0.465208,0,All,#4682B4,0
5,228,20.5259,0.421693,0.472278,0,All,#4682B4,0
6,228,20.5259,0.421693,0.464896,0,All,#4682B4,0
7,228,20.5259,0.421693,0.466606,0,All,#4682B4,0
8,228,20.5259,0.421693,0.481461,0,All,#4682B4,0
1,228,20.8798,0.426116,0.474773,0,All,#4682B4,0
2,228,20.8798,0.426116,0.459286,0,All,#4682B4,0
3,228,20.8798,0.426116,0.464651,0,All,#4682B4,0
4,228,20.8798,0.426116,0.465208,0,All,#4682B4,0
5,228,20.8798,0.426116,0.472278,0,All,#4682B4,0
6,228,20.8798,0.426116,0.464896,0,All,#4682B4,0
7,228,20.8798,0.426116,0.466606,0,All,#4682B4,0
8,228,20.8798,0.426116,0.481461,0,All,#4682B4,0
1,228,21.2337,0.506068,0.474773,0,All,#4682B4,0
2,228,21.2337,0.506068,0.459286,0,All,#4682B4,0
3,228,21.2337,0.506068,0.464651,0,All,#4682B4,0
4,228,21.2337,0.506068,0.465208,0,All,#4682B4,0
5,228,21.2337,0.506068,0.472278,0,All,#4682B4,0
6,228,21.2337,0.506068,0.464896,0,All,#4682B4,0
7,228,21.2337,0.506068,0.466606,0,All,#4682B4,0
8,228,21.2337,0.506068,0.481461,0,All,#4682B4,0
1,228,21.5876,0.452548,0.474773,0,All,#4682B4,0
2,228,21.5876,0.452548,0.459286,0,All,#4682B4,0
3,228,21.5876,0.452548,0.464651,0,All,#4682B4,0
4,228,21.5876,0.452548,0.465208,0,All,#4682B4,0
5,228,21.5876,0.452548,0.472278,0,All,#4682B4,0
6,228,21.5876,0.452548,0.464896,0,All,#4682B4,0
7,228,21.5876,0.452548,0.466606,0,All,#4682B4,0
8,228,21.5876,0.452548,0.481461,0,All,#4682B4,0
1,228,21.9415,0.490521,0.474773,0,All,#4682B4,0
2,228,21.9415,0.490521,0.459286,0,All,#4682B4,0
3,228,21.9415,0.490521,0.464651,0,All,#4682B4,0
4,228,21.9415,0.490521,0.465208,0,All,#4682B4,0
5,228,21.9415,0.490521,0.472278,0,All,#4682B4,0
6,228,21.9415,0.490521,0.464896,0,All,#4682B4,0
7,228,21.9415,0.490521,0.466606,0,All,#4682B4,0
8,228,21.9415,0.490521,0.481461,0,All,#4682B4,0
1,228,22.2954,0.463915,0.474773,0,All,#4682B4,0
2,228,22.2954,0.463915,0.459286,0,All,#4682B4,0
3,228,22.2954,0.463915,0.464651,0,All,#4682B4,0
4,228,22.2954,0.463915,0.465208,0,All,#4682B4,0
5,228,22.2954,0.463915,0.472278,0,All,#4682B4,0
6,228,22.2954,0.463915,0.464896,0,All,#4682B4,0
7,228,22.2954,0.463915,0.466606,0,All,#4682B4,0
8,228,22.2954,0.463915,0.481461,0,All,#4682B4,0
1,228,22.6493,0.495843,0.474773,0,All,#4682B4,0
2,228,22.6493,0.495843,0.459286,0,All,#4682B4,0
3,228,22.6493,0.495843,0.464651,0,All,#4682B4,0
4,228,22.6493,0.495843,0.465208,0,All,#4682B4,0
5,228,22.6493,0.495843,0.472278,0,All,#4682B4,0
6,228,22.6493,0.495843,0.464896,0,All,#4682B4,0
7,228,22.6493,0.495843,0.466606,0,All,#4682B4,0
8,228,22.6493,0.495843,0.481461,0,All,#4682B4,0
1,228,23.0032,0.517349,0.474773,0,All,#4682B4,0
2,228,23.0032,0.517349,0.459286,0,All,#4682B4,0
3,228,23.0032,0.517349,0.464651,0,All,#4682B4,0
4,228,23.0032,0.517349,0.465208,0,All,#4682B4,0
5,228,23.0032,0.517349,0.472278,0,All,#4682B4,0
6,228,23.0032,0.517349,0.464896,0,All,#4682B4,0
7,228,23.0032,0.517349,0.466606,0,All,#4682B4,0
8,228,23.0032,0.517349,0.481461,0,All,#4682B4,0
1,228,23.3571,0.442344,0.474773,0,All,#4682B4,0
2,228,23.3571,0.442344,0.459286,0,All,#4682B4,0
3,228,23.3571,0.442344,0.464651,0,All,#4682B4,0
4,228,23.3571,0.442344,0.465208,0,All,#4682B4,0
5,228,23.3571,0.442344,0.472278,0,All,#4682B4,0
6,228,23.3571,0.442344,0.464896,0,All,#4682B4,0
7,228,23.3571,0.442344,0.466606,0,All,#4682B4,0
8,228,23.3571,0.442344,0.481461,0,All,#4682B4,0
1,228,23.711,0.377489,0.474773,0,All,#4682B4,0
2,228,23.711,0.377489,0.459286,0,All,#4682B4,0
3,228,23.711,0.377489,0.464651,0,All,#4682B4,0
4,228,23.711,0.377489,0.465208,0,All,#4682B4,0
5,228,23.711,0.377489,0.472278,0,All,#4682B4,0
6,228,23.711,0.377489,0.464896,0,All,#4682B4,0
7,228,23.711,0.377489,0.466606,0,All,#4682B4,0
8,228,23.711,0.377489,0.481461,0,All,#4682B4,0
1,228,24.0649,0.54789,0.474773,0,All,#4682B4,0
2,228,24.0649,0.54789,0.459286,0,All,#4682B4,0
3,228,24.0649,0.54789,0.464651,0,All,#4682B4,0
4,228,24.0649,0.54789,0.465208,0,All,#4682B4,0
5,228,24.0649,0.54789,0.472278,0,All,#4682B4,0
6,228,24.0649,0.54789,0.464896,0,All,#4682B4,0
7,228,24.0649,0.54789,0.466606,0,All,#4682B4,0
8,228,24.0649,0.54789,0.481461,0,All,#4682B4,0
1,228,24.4188,0.460124,0.474773,0,All,#4682B4,0
2,228,24.4188,0.460124,0.459286,0,All,#4682B4,0
3,228,24.4188,0.460124,0.464651,0,All,#4682B4,0
4,228,24.4188,0.460124,0.465208,0,All,#4682B4,0
5,228,24.4188,0.460124,0.472278,0,All,#4682B4,0
6,228,24.4188,0.460124,0.464896,0,All,#4682B4,0
7,228,24.4188,0.460124,0.466606,0,All,#4682B4,0
8,228,24.4188,0.460124,0.481461,0,All,#4682B4,0
1,228,24.7727,0.448354,0.474773,0,All,#4682B4,0
2,228,24.7727,0.448354,0.459286,0,All,#4682B4,0
3,228,24.7727,0.448354,0.464651,0,All,#4682B4,0
4,228,24.7727,0.448354,0.465208,0,All,#4682B4,0
5,228,24.7727,0.448354,0.472278,0,All,#4682B4,0
6,228,24.7727,0.448354,0.464896,0,All,#4682B4,0
