ID,time,observation,censored,split,color,filter
20,15.9253,0.596451,0,All,#4682B4,0
20,16.2792,0.652927,0,All,#4682B4,0
20,16.6331,0.642945,0,All,#4682B4,0
20,16.987,0.624948,0,All,#4682B4,0
20,17.3409,0.577709,0,All,#4682B4,0
20,17.6948,0.742434,0,All,#4682B4,0
20,18.0487,0.646168,0,All,#4682B4,0
20,18.4026,0.57746,0,All,#4682B4,0
20,18.7564,0.667823,0,All,#4682B4,0
20,19.1103,0.611726,0,All,#4682B4,0
20,19.4642,0.62591,0,All,#4682B4,0
20,19.8181,0.597256,0,All,#4682B4,0
20,20.172,0.666421,0,All,#4682B4,0
20,20.5259,0.695355,0,All,#4682B4,0
20,20.8798,0.691644,0,All,#4682B4,0
20,21.2337,0.55808,0,All,#4682B4,0
20,21.5876,0.752845,0,All,#4682B4,0
20,21.9415,0.73576,0,All,#4682B4,0
20,22.2954,0.554287,0,All,#4682B4,0
20,22.6493,0.690048,0,All,#4682B4,0
20,23.0032,0.67976,0,All,#4682B4,0
20,23.3571,0.534325,0,All,#4682B4,0
20,23.711,0.534562,0,All,#4682B4,0
20,24.0649,0.617477,0,All,#4682B4,0
20,24.4188,0.729572,0,All,#4682B4,0
20,24.7727,0.541779,0,All,#4682B4,0
20,25.1265,0.695098,0,All,#4682B4,0
20,25.4804,0.682686,0,All,#4682B4,0
20,25.8343,0.636781,0,All,#4682B4,0
20,26.1882,0.541025,0,All,#4682B4,0
20,26.5421,0.68955,0,All,#4682B4,0
20,26.896,0.659426,0,All,#4682B4,0
20,27.2499,0.67115,0,All,#4682B4,0
20,27.6038,0.6602,0,All,#4682B4,0
20,27.9577,0.566988,0,All,#4682B4,0
20,28.3116,0.628725,0,All,#4682B4,0
20,28.6655,0.7051,0,All,#4682B4,0
20,29.0194,0.61017,0,All,#4682B4,0
20,29.3733,0.590869,0,All,#4682B4,0
20,29.7272,0.596964,0,All,#4682B4,0
20,30.0811,0.580389,0,All,#4682B4,0
20,30.435,0.539131,0,All,#4682B4,0
20,30.7889,0.685869,0,All,#4682B4,0
20,31.1428,0.678606,0,All,#4682B4,0
20,31.4966,0.710966,0,All,#4682B4,0
