pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
,,0.61903,0.73992,,,All
,,0.619152,0.739941,,,All
,,0.61917,0.739962,,,All
,,0.619306,0.739983,,,All
,,0.61932,0.740004,,,All
,,0.619362,0.740025,,,All
,,0.619502,0.740046,,,All
,,0.619652,0.740067,,,All
,,0.619795,0.740088,,,All
,,0.619797,0.740109,,,All
,,0.620079,0.74013,,,All
,,0.620102,0.740152,,,All
,,0.620115,0.740173,,,All
,,0.620201,0.740194,,,All
,,0.620275,0.740215,,,All
,,0.620387,0.740236,,,All
,,0.620441,0.740257,,,All
,,0.620512,0.740278,,,All
,,0.620527,0.740299,,,All
,,0.620595,0.74032,,,All
,,0.620698,0.740341,,,All
,,0.62078,0.740362,,,All
,,0.620899,0.740383,,,All
,,0.620983,0.740404,,,All
,,0.620985,0.740425,,,All
,,0.621019,0.740446,,,All
,,0.621053,0.740467,,,All
,,0.621061,0.740488,,,All
,,0.621229,0.740509,,,All
,,0.621303,0.74053,,,All
,,0.621375,0.740551,,,All
,,0.62148,0.740572,,,All
,,0.621619,0.740593,,,All
,,0.621663,0.740614,,,All
,,0.621739,0.740636,,,All
,,0.621838,0.740657,,,All
,,0.621962,0.740678,,,All
,,0.621965,0.740699,,,All
,,0.622011,0.74072,,,All
,,0.622053,0.740741,,,All
,,0.622107,0.740762,,,All
,,0.622205,0.740783,,,All
,,0.622247,0.740804,,,All
,,0.622274,0.740825,,,All
,,0.622284,0.740846,,,All
,,0.622386,0.740867,,,All
,,0.622441,0.740888,,,All
,,0.62246,0.740909,,,All
,,0.622588,0.74093,,,All
,,0.622595,0.740951,,,All
,,0.622709,0.740972,,,All
,,0.622946,0.740993,,,All
,,0.623083,0.741014,,,All
,,0.623207,0.741035,,,All
,,0.623295,0.741056,,,All
,,0.623333,0.741077,,,All
,,0.623393,0.741098,,,All
,,0.623399,0.74112,,,All
,,0.623452,0.741141,,,All
,,0.623471,0.741162,,,All
,,0.623713,0.741183,,,All
,,0.623965,0.741204,,,All
,,0.623995,0.741225,,,All
,,0.624017,0.741246,,,All
,,0.624135,0.741267,,,All
,,0.624196,0.741288,,,All
,,0.62423,0.741309,,,All
,,0.624291,0.74133,,,All
,,0.624587,0.741351,,,All
,,0.624705,0.741372,,,All
,,0.624707,0.741393,,,All
,,0.624803,0.741414,,,All
,,0.624839,0.741435,,,All
,,0.624892,0.741456,,,All
,,0.624934,0.741477,,,All
,,0.625102,0.741498,,,All
,,0.625127,0.741519,,,All
,,0.625266,0.74154,,,All
,,0.62528,0.741561,,,All
,,0.625302,0.741582,,,All
,,0.625316,0.741604,,,All
,,0.625436,0.741625,,,All
,,0.625455,0.741646,,,All
,,0.625518,0.741667,,,All
,,0.625739,0.741688,,,All
,,0.625946,0.741709,,,All
,,0.626039,0.74173,,,All
,,0.626042,0.741751,,,All
,,0.626205,0.741772,,,All
,,0.626305,0.741793,,,All
,,0.626404,0.741814,,,All
,,0.626469,0.741835,,,All
,,0.62647,0.741856,,,All
,,0.626484,0.741877,,,All
,,0.626618,0.741898,,,All
,,0.626637,0.741919,,,All
,,0.626712,0.74194,,,All
,,0.626791,0.741961,,,All
,,0.626801,0.741982,,,All
,,0.626923,0.742003,,,All
,,0.626935,0.742024,,,All
,,0.626969,0.742045,,,All
,,0.626998,0.742066,,,All
,,0.627066,0.742088,,,All
,,0.627085,0.742109,,,All
,,0.627107,0.74213,,,All
,,0.627145,0.742151,,,All
,,0.627268,0.742172,,,All
,,0.62728,0.742193,,,All
,,0.627398,0.742214,,,All
,,0.627595,0.742235,,,All
,,0.62764,0.742256,,,All
,,0.627654,0.742277,,,All
,,0.627691,0.742298,,,All
,,0.627755,0.742319,,,All
,,0.627776,0.74234,,,All
,,0.627825,0.742361,,,All
,,0.628039,0.742382,,,All
,,0.628056,0.742403,,,All
,,0.628073,0.742424,,,All
,,0.62809,0.742445,,,All
,,0.628139,0.742466,,,All
,,0.628284,0.742487,,,All
,,0.628322,0.742508,,,All
,,0.62833,0.742529,,,All
,,0.628407,0.742551,,,All
,,0.628657,0.742572,,,All
,,0.628756,0.742593,,,All
,,0.628904,0.742614,,,All
,,0.628914,0.742635,,,All
,,0.628976,0.742656,,,All
,,0.629059,0.742677,,,All
,,0.629064,0.742698,,,All
,,0.629179,0.742719,,,All
,,0.629271,0.74274,,,All
,,0.629336,0.742761,,,All
,,0.62934,0.742782,,,All
,,0.629344,0.742803,,,All
,,0.629354,0.742824,,,All
,,0.629361,0.742845,,,All
,,0.629406,0.742866,,,All
,,0.629537,0.742887,,,All
,,0.629539,0.742908,,,All
,,0.62954,0.742929,,,All
,,0.629643,0.74295,,,All
,,0.629725,0.742971,,,All
,,0.629788,0.742992,,,All
,,0.629795,0.743013,,,All
,,0.629854,0.743035,,,All
,,0.629893,0.743056,,,All
,,0.629901,0.743077,,,All
,,0.629937,0.743098,,,All
,,0.629959,0.743119,,,All
,,0.629965,0.74314,,,All
,,0.629965,0.743161,,,All
,,0.630046,0.743182,,,All
,,0.630075,0.743203,,,All
,,0.63011,0.743224,,,All
,,0.630176,0.743245,,,All
,,0.630222,0.743266,,,All
,,0.630281,0.743287,,,All
,,0.630339,0.743308,,,All
,,0.630418,0.743329,,,All
,,0.630434,0.74335,,,All
,,0.630584,0.743371,,,All
,,0.630878,0.743392,,,All
,,0.630948,0.743413,,,All
,,0.630962,0.743434,,,All
,,0.63098,0.743455,,,All
,,0.631047,0.743476,,,All
,,0.631096,0.743497,,,All
,,0.631191,0.743519,,,All
,,0.631218,0.74354,,,All
,,0.631377,0.743561,,,All
,,0.631481,0.743582,,,All
,,0.631512,0.743603,,,All
,,0.631541,0.743624,,,All
,,0.631671,0.743645,,,All
,,0.631757,0.743666,,,All
,,0.631921,0.743687,,,All
,,0.631954,0.743708,,,All
,,0.632041,0.743729,,,All
,,0.632117,0.74375,,,All
,,0.63214,0.743771,,,All
,,0.632212,0.743792,,,All
,,0.632242,0.743813,,,All
,,0.632267,0.743834,,,All
,,0.632349,0.743855,,,All
,,0.632461,0.743876,,,All
,,0.63257,0.743897,,,All
,,0.632704,0.743918,,,All
,,0.632914,0.743939,,,All
,,0.632917,0.74396,,,All
,,0.632922,0.743981,,,All
,,0.632986,0.744003,,,All
,,0.633218,0.744024,,,All
,,0.633347,0.744045,,,All
,,0.633409,0.744066,,,All
,,0.633431,0.744087,,,All
,,0.633491,0.744108,,,All
,,0.633634,0.744129,,,All
,,0.633637,0.74415,,,All
,,0.633646,0.744171,,,All
,,0.633667,0.744192,,,All
,,0.633697,0.744213,,,All
,,0.633722,0.744234,,,All
,,0.63381,0.744255,,,All
,,0.633864,0.744276,,,All
,,0.633935,0.744297,,,All
,,0.634036,0.744318,,,All
,,0.634046,0.744339,,,All
,,0.634067,0.74436,,,All
,,0.634188,0.744381,,,All
,,0.634269,0.744402,,,All
,,0.634281,0.744423,,,All
,,0.63432,0.744444,,,All
,,0.634476,0.744465,,,All
,,0.63456,0.744487,,,All
,,0.634597,0.744508,,,All
,,0.634667,0.744529,,,All
,,0.634721,0.74455,,,All
,,0.6349,0.744571,,,All
,,0.634996,0.744592,,,All
,,0.635011,0.744613,,,All
,,0.635031,0.744634,,,All
,,0.635035,0.744655,,,All
,,0.635058,0.744676,,,All
,,0.635191,0.744697,,,All
,,0.635209,0.744718,,,All
,,0.635215,0.744739,,,All
,,0.635228,0.74476,,,All
,,0.635323,0.744781,,,All
,,0.635334,0.744802,,,All
,,0.635353,0.744823,,,All
,,0.6354,0.744844,,,All
,,0.635466,0.744865,,,All
,,0.63553,0.744886,,,All
,,0.635612,0.744907,,,All
,,0.635618,0.744928,,,All
,,0.635636,0.744949,,,All
,,0.635754,0.744971,,,All
,,0.635801,0.744992,,,All
,,0.635979,0.745013,,,All
,,0.636049,0.745034,,,All
,,0.63607,0.745055,,,All
,,0.636152,0.745076,,,All
,,0.636337,0.745097,,,All
,,0.636417,0.745118,,,All
,,0.636604,0.745139,,,All
,,0.636614,0.74516,,,All
,,0.636781,0.745181,,,All
,,0.636976,0.745202,,,All
,,0.637017,0.745223,,,All
,,0.63703,0.745244,,,All
,,0.637047,0.745265,,,All
,,0.637066,0.745286,,,All
,,0.637072,0.745307,,,All
,,0.637125,0.745328,,,All
,,0.637144,0.745349,,,All
,,0.637212,0.74537,,,All
,,0.637234,0.745391,,,All
,,0.637278,0.745412,,,All
,,0.637297,0.745434,,,All
,,0.637323,0.745455,,,All
,,0.637325,0.745476,,,All
,,0.63737,0.745497,,,All
,,0.637497,0.745518,,,All
,,0.637555,0.745539,,,All
,,0.637556,0.74556,,,All
,,0.637631,0.745581,,,All
,,0.63769,0.745602,,,All
,,0.637871,0.745623,,,All
,,0.637926,0.745644,,,All
,,0.637937,0.745665,,,All
,,0.637964,0.745686,,,All
,,0.637978,0.745707,,,All
,,0.638031,0.745728,,,All
,,0.638061,0.745749,,,All
,,0.638087,0.74577,,,All
,,0.638108,0.745791,,,All
,,0.638303,0.745812,,,All
,,0.638374,0.745833,,,All
,,0.638401,0.745854,,,All
,,0.638517,0.745875,,,All
,,0.63862,0.745896,,,All
,,0.638654,0.745918,,,All
,,0.638654,0.745939,,,All
,,0.638661,0.74596,,,All
,,0.638674,0.745981,,,All
,,0.638816,0.746002,,,All
,,0.638952,0.746023,,,All
,,0.639126,0.746044,,,All
,,0.639175,0.746065,,,All
,,0.639219,0.746086,,,All
,,0.639275,0.746107,,,All
,,0.639331,0.746128,,,All
,,0.639367,0.746149,,,All
,,0.639396,0.74617,,,All
,,0.639436,0.746191,,,All
,,0.63948,0.746212,,,All
,,0.639517,0.746233,,,All
,,0.639578,0.746254,,,All
,,0.639599,0.746275,,,All
,,0.639666,0.746296,,,All
,,0.639681,0.746317,,,All
,,0.639717,0.746338,,,All
,,0.639901,0.746359,,,All
,,0.640089,0.74638,,,All
,,0.640119,0.746402,,,All
,,0.640132,0.746423,,,All
,,0.640354,0.746444,,,All
,,0.640449,0.746465,,,All
,,0.640459,0.746486,,,All
,,0.640488,0.746507,,,All
,,0.640511,0.746528,,,All
,,0.640537,0.746549,,,All
,,0.640664,0.74657,,,All
,,0.640698,0.746591,,,All
,,0.640872,0.746612,,,All
,,0.640925,0.746633,,,All
,,0.64093,0.746654,,,All
,,0.640962,0.746675,,,All
,,0.641051,0.746696,,,All
,,0.641127,0.746717,,,All
,,0.641223,0.746738,,,All
,,0.641244,0.746759,,,All
,,0.641382,0.74678,,,All
,,0.641469,0.746801,,,All
,,0.641493,0.746822,,,All
,,0.641506,0.746843,,,All
,,0.641634,0.746864,,,All
,,0.641706,0.746886,,,All
,,0.641732,0.746907,,,All
,,0.641772,0.746928,,,All
,,0.641909,0.746949,,,All
,,0.64222,0.74697,,,All
,,0.642229,0.746991,,,All
,,0.64229,0.747012,,,All
,,0.642328,0.747033,,,All
,,0.642375,0.747054,,,All
,,0.642579,0.747075,,,All
,,0.642607,0.747096,,,All
,,0.642658,0.747117,,,All
,,0.642838,0.747138,,,All
,,0.64288,0.747159,,,All
,,0.642918,0.74718,,,All
,,0.643024,0.747201,,,All
,,0.643063,0.747222,,,All
,,0.643083,0.747243,,,All
,,0.64317,0.747264,,,All
,,0.643304,0.747285,,,All
,,0.643315,0.747306,,,All
,,0.643784,0.747327,,,All
,,0.643852,0.747348,,,All
,,0.643963,0.74737,,,All
,,0.643987,0.747391,,,All
,,0.644006,0.747412,,,All
,,0.644109,0.747433,,,All
,,0.644307,0.747454,,,All
,,0.644321,0.747475,,,All
,,0.644416,0.747496,,,All
,,0.644539,0.747517,,,All
,,0.644688,0.747538,,,All
,,0.644744,0.747559,,,All
,,0.644762,0.74758,,,All
,,0.644866,0.747601,,,All
,,0.644901,0.747622,,,All
,,0.644939,0.747643,,,All
,,0.644948,0.747664,,,All
,,0.644971,0.747685,,,All
,,0.645159,0.747706,,,All
,,0.645199,0.747727,,,All
,,0.645225,0.747748,,,All
,,0.645233,0.747769,,,All
,,0.645264,0.74779,,,All
,,0.645273,0.747811,,,All
,,0.645329,0.747832,,,All
,,0.645351,0.747854,,,All
,,0.645352,0.747875,,,All
,,0.645372,0.747896,,,All
,,0.645394,0.747917,,,All
,,0.645396,0.747938,,,All
,,0.645723,0.747959,,,All
,,0.645776,0.74798,,,All
,,0.645961,0.748001,,,All
,,0.646226,0.748022,,,All
,,0.64634,0.748043,,,All
,,0.646464,0.748064,,,All
,,0.646475,0.748085,,,All
,,0.646508,0.748106,,,All
,,0.646638,0.748127,,,All
,,0.64666,0.748148,,,All
,,0.646691,0.748169,,,All
,,0.646747,0.74819,,,All
,,0.646832,0.748211,,,All
,,0.646902,0.748232,,,All
,,0.646916,0.748253,,,All
,,0.646937,0.748274,,,All
,,0.647024,0.748295,,,All
,,0.647158,0.748316,,,All
,,0.647266,0.748338,,,All
,,0.647391,0.748359,,,All
,,0.647428,0.74838,,,All
,,0.647449,0.748401,,,All
,,0.647459,0.748422,,,All
,,0.647523,0.748443,,,All
,,0.647526,0.748464,,,All
,,0.647542,0.748485,,,All
,,0.647556,0.748506,,,All
,,0.64763,0.748527,,,All
,,0.647722,0.748548,,,All
,,0.647842,0.748569,,,All
,,0.647901,0.74859,,,All
,,0.647943,0.748611,,,All
,,0.647959,0.748632,,,All
,,0.64798,0.748653,,,All
,,0.648041,0.748674,,,All
,,0.648296,0.748695,,,All
,,0.648306,0.748716,,,All
,,0.648314,0.748737,,,All
,,0.648345,0.748758,,,All
,,0.648365,0.748779,,,All
,,0.648369,0.748801,,,All
,,0.648414,0.748822,,,All
,,0.648567,0.748843,,,All
,,0.648602,0.748864,,,All
,,0.64867,0.748885,,,All
,,0.648744,0.748906,,,All
,,0.64885,0.748927,,,All
,,0.648859,0.748948,,,All
,,0.648895,0.748969,,,All
,,0.648947,0.74899,,,All
,,0.648958,0.749011,,,All
,,0.648965,0.749032,,,All
,,0.64897,0.749053,,,All
,,0.649046,0.749074,,,All
,,0.649101,0.749095,,,All
,,0.649136,0.749116,,,All
,,0.649202,0.749137,,,All
,,0.649221,0.749158,,,All
,,0.649791,0.749179,,,All
,,0.649816,0.7492,,,All
,,0.64983,0.749221,,,All
,,0.649915,0.749242,,,All
,,0.65005,0.749263,,,All
,,0.650173,0.749285,,,All
,,0.650379,0.749306,,,All
,,0.650422,0.749327,,,All
,,0.650455,0.749348,,,All
,,0.65046,0.749369,,,All
,,0.650544,0.74939,,,All
,,0.650573,0.749411,,,All
,,0.650602,0.749432,,,All
,,0.650634,0.749453,,,All
,,0.650753,0.749474,,,All
,,0.650771,0.749495,,,All
,,0.650817,0.749516,,,All
,,0.650867,0.749537,,,All
,,0.650924,0.749558,,,All
,,0.650944,0.749579,,,All
,,0.650965,0.7496,,,All
,,0.650985,0.749621,,,All
,,0.651001,0.749642,,,All
,,0.6511,0.749663,,,All
,,0.651112,0.749684,,,All
,,0.651127,0.749705,,,All
,,0.651288,0.749726,,,All
,,0.651445,0.749747,,,All
,,0.651457,0.749769,,,All
,,0.651458,0.74979,,,All
,,0.65162,0.749811,,,All
,,0.651634,0.749832,,,All
,,0.651788,0.749853,,,All
,,0.651802,0.749874,,,All
,,0.65185,0.749895,,,All
,,0.651876,0.749916,,,All
,,0.651984,0.749937,,,All
,,0.652124,0.749958,,,All
,,0.652143,0.749979,,,All
,,0.652144,0.75,,,All
,,0.652261,0.750021,,,All
,,0.652319,0.750042,,,All
,,0.652605,0.750063,,,All
,,0.652728,0.750084,,,All
,,0.652751,0.750105,,,All
,,0.652783,0.750126,,,All
,,0.652947,0.750147,,,All
,,0.652947,0.750168,,,All
,,0.653008,0.750189,,,All
,,0.65301,0.75021,,,All
,,0.653038,0.750231,,,All
,,0.653085,0.750253,,,All
,,0.653107,0.750274,,,All
,,0.653131,0.750295,,,All
,,0.653168,0.750316,,,All
,,0.653228,0.750337,,,All
,,0.653275,0.750358,,,All
,,0.653344,0.750379,,,All
,,0.653399,0.7504,,,All
,,0.653432,0.750421,,,All
,,0.653531,0.750442,,,All
,,0.65358,0.750463,,,All
,,0.653596,0.750484,,,All
,,0.653684,0.750505,,,All
,,0.653688,0.750526,,,All
,,0.653707,0.750547,,,All
,,0.653834,0.750568,,,All
,,0.653861,0.750589,,,All
,,0.653873,0.75061,,,All
,,0.654011,0.750631,,,All
,,0.654048,0.750652,,,All
,,0.654101,0.750673,,,All
,,0.654158,0.750694,,,All
,,0.654162,0.750715,,,All
,,0.654207,0.750737,,,All
,,0.65428,0.750758,,,All
,,0.654287,0.750779,,,All
,,0.654317,0.7508,,,All
,,0.65438,0.750821,,,All
,,0.654388,0.750842,,,All
,,0.654437,0.750863,,,All
,,0.654443,0.750884,,,All
,,0.654456,0.750905,,,All
,,0.654457,0.750926,,,All
,,0.654459,0.750947,,,All
,,0.654494,0.750968,,,All
,,0.6545,0.750989,,,All
,,0.654611,0.75101,,,All
,,0.654651,0.751031,,,All
,,0.654907,0.751052,,,All
,,0.654975,0.751073,,,All
,,0.655054,0.751094,,,All
,,0.655059,0.751115,,,All
,,0.655161,0.751136,,,All
,,0.655161,0.751157,,,All
,,0.655165,0.751178,,,All
,,0.655294,0.751199,,,All
,,0.655349,0.751221,,,All
,,0.655355,0.751242,,,All
,,0.655369,0.751263,,,All
,,0.655373,0.751284,,,All
,,0.655551,0.751305,,,All
,,0.655563,0.751326,,,All
,,0.655597,0.751347,,,All
,,0.655773,0.751368,,,All
,,0.655796,0.751389,,,All
,,0.655863,0.75141,,,All
,,0.65589,0.751431,,,All
,,0.655917,0.751452,,,All
,,0.655952,0.751473,,,All
,,0.65599,0.751494,,,All
,,0.655999,0.751515,,,All
,,0.656048,0.751536,,,All
,,0.65615,0.751557,,,All
,,0.656167,0.751578,,,All
,,0.656233,0.751599,,,All
,,0.656349,0.75162,,,All
,,0.656514,0.751641,,,All
,,0.656532,0.751662,,,All
,,0.656562,0.751684,,,All
,,0.656578,0.751705,,,All
,,0.656614,0.751726,,,All
,,0.656694,0.751747,,,All
,,0.656747,0.751768,,,All
,,0.656874,0.751789,,,All
,,0.656908,0.75181,,,All
,,0.656921,0.751831,,,All
,,0.657116,0.751852,,,All
,,0.657152,0.751873,,,All
,,0.657183,0.751894,,,All
,,0.657194,0.751915,,,All
,,0.657236,0.751936,,,All
,,0.657258,0.751957,,,All
,,0.657635,0.751978,,,All
,,0.657636,0.751999,,,All
,,0.657691,0.75202,,,All
,,0.657894,0.752041,,,All
,,0.657993,0.752062,,,All
,,0.657995,0.752083,,,All
,,0.658014,0.752104,,,All
,,0.658145,0.752125,,,All
,,0.658185,0.752146,,,All
,,0.658212,0.752168,,,All
,,0.658345,0.752189,,,All
,,0.658456,0.75221,,,All
,,0.658475,0.752231,,,All
,,0.658594,0.752252,,,All
,,0.658596,0.752273,,,All
,,0.658702,0.752294,,,All
,,0.658719,0.752315,,,All
,,0.658737,0.752336,,,All
,,0.658742,0.752357,,,All
,,0.658776,0.752378,,,All
,,0.658795,0.752399,,,All
,,0.658867,0.75242,,,All
,,0.659064,0.752441,,,All
,,0.659185,0.752462,,,All
,,0.659281,0.752483,,,All
,,0.659294,0.752504,,,All
,,0.659298,0.752525,,,All
,,0.659362,0.752546,,,All
,,0.659556,0.752567,,,All
,,0.659589,0.752588,,,All
,,0.65983,0.752609,,,All
,,0.659873,0.75263,,,All
,,0.659922,0.752652,,,All
,,0.660005,0.752673,,,All
,,0.660031,0.752694,,,All
,,0.660046,0.752715,,,All
,,0.660082,0.752736,,,All
,,0.66015,0.752757,,,All
,,0.660218,0.752778,,,All
,,0.660343,0.752799,,,All
,,0.660401,0.75282,,,All
,,0.660446,0.752841,,,All
,,0.660455,0.752862,,,All
,,0.660536,0.752883,,,All
,,0.660585,0.752904,,,All
,,0.660672,0.752925,,,All
,,0.660726,0.752946,,,All
,,0.660763,0.752967,,,All
,,0.66085,0.752988,,,All
,,0.660873,0.753009,,,All
,,0.660886,0.75303,,,All
,,0.660933,0.753051,,,All
,,0.661137,0.753072,,,All
,,0.661317,0.753093,,,All
,,0.661325,0.753114,,,All
,,0.661425,0.753136,,,All
,,0.661503,0.753157,,,All
,,0.661557,0.753178,,,All
,,0.661559,0.753199,,,All
,,0.661625,0.75322,,,All
,,0.661665,0.753241,,,All
,,0.661674,0.753262,,,All
,,0.661748,0.753283,,,All
,,0.661804,0.753304,,,All
,,0.661999,0.753325,,,All
,,0.662228,0.753346,,,All
,,0.662312,0.753367,,,All
,,0.662371,0.753388,,,All
,,0.662419,0.753409,,,All
,,0.662455,0.75343,,,All
,,0.662461,0.753451,,,All
,,0.662484,0.753472,,,All
,,0.662499,0.753493,,,All
,,0.662677,0.753514,,,All
,,0.662706,0.753535,,,All
,,0.662786,0.753556,,,All
,,0.662799,0.753577,,,All
,,0.662862,0.753598,,,All
,,0.662945,0.75362,,,All
,,0.663118,0.753641,,,All
,,0.663122,0.753662,,,All
,,0.663183,0.753683,,,All
,,0.663496,0.753704,,,All
,,0.663537,0.753725,,,All
,,0.663614,0.753746,,,All
,,0.66364,0.753767,,,All
,,0.663648,0.753788,,,All
,,0.663891,0.753809,,,All
,,0.663914,0.75383,,,All
,,0.663951,0.753851,,,All
,,0.664076,0.753872,,,All
,,0.664197,0.753893,,,All
,,0.664285,0.753914,,,All
,,0.664335,0.753935,,,All
,,0.664337,0.753956,,,All
,,0.664478,0.753977,,,All
,,0.664494,0.753998,,,All
,,0.664598,0.754019,,,All
,,0.664708,0.75404,,,All
,,0.664717,0.754061,,,All
,,0.664835,0.754082,,,All
,,0.664867,0.754104,,,All
,,0.664968,0.754125,,,All
,,0.664978,0.754146,,,All
,,0.665206,0.754167,,,All
,,0.665253,0.754188,,,All
,,0.665366,0.754209,,,All
,,0.66538,0.75423,,,All
,,0.665775,0.754251,,,All
,,0.665815,0.754272,,,All
,,0.665885,0.754293,,,All
,,0.665891,0.754314,,,All
,,0.665934,0.754335,,,All
,,0.665942,0.754356,,,All
,,0.665945,0.754377,,,All
,,0.666277,0.754398,,,All
,,0.666323,0.754419,,,All
,,0.666351,0.75444,,,All
,,0.666352,0.754461,,,All
,,0.666371,0.754482,,,All
,,0.6664,0.754503,,,All
,,0.666421,0.754524,,,All
,,0.666462,0.754545,,,All
,,0.666702,0.754566,,,All
,,0.666799,0.754588,,,All
,,0.666974,0.754609,,,All
,,0.666992,0.75463,,,All
,,0.666995,0.754651,,,All
,,0.667052,0.754672,,,All
,,0.667212,0.754693,,,All
,,0.66747,0.754714,,,All
,,0.667479,0.754735,,,All
,,0.667768,0.754756,,,All
,,0.6678,0.754777,,,All
,,0.667872,0.754798,,,All
,,0.668204,0.754819,,,All
,,0.668208,0.75484,,,All
,,0.668274,0.754861,,,All
,,0.668278,0.754882,,,All
,,0.668291,0.754903,,,All
,,0.668356,0.754924,,,All
,,0.668359,0.754945,,,All
,,0.668461,0.754966,,,All
,,0.668645,0.754987,,,All
,,0.668646,0.755008,,,All
,,0.668664,0.755029,,,All
,,0.668693,0.755051,,,All
,,0.668736,0.755072,,,All
,,0.668738,0.755093,,,All
,,0.668782,0.755114,,,All
,,0.668905,0.755135,,,All
,,0.668914,0.755156,,,All
,,0.668923,0.755177,,,All
,,0.668997,0.755198,,,All
,,0.669072,0.755219,,,All
,,0.669152,0.75524,,,All
,,0.669505,0.755261,,,All
,,0.669661,0.755282,,,All
,,0.669812,0.755303,,,All
,,0.669847,0.755324,,,All
,,0.669862,0.755345,,,All
,,0.669897,0.755366,,,All
,,0.669913,0.755387,,,All
,,0.669922,0.755408,,,All
,,0.669962,0.755429,,,All
,,0.669977,0.75545,,,All
,,0.669983,0.755471,,,All
,,0.669995,0.755492,,,All
,,0.670027,0.755513,,,All
,,0.670316,0.755535,,,All
,,0.670321,0.755556,,,All
,,0.670506,0.755577,,,All
,,0.670533,0.755598,,,All
,,0.670716,0.755619,,,All
,,0.670748,0.75564,,,All
,,0.670796,0.755661,,,All
,,0.670865,0.755682,,,All
,,0.670961,0.755703,,,All
,,0.670963,0.755724,,,All
,,0.670995,0.755745,,,All
,,0.670995,0.755766,,,All
,,0.67101,0.755787,,,All
,,0.671042,0.755808,,,All
,,0.671257,0.755829,,,All
,,0.671261,0.75585,,,All
,,0.671448,0.755871,,,All
,,0.671451,0.755892,,,All
,,0.671521,0.755913,,,All
,,0.671647,0.755934,,,All
,,0.67168,0.755955,,,All
,,0.671791,0.755976,,,All
,,0.671922,0.755997,,,All
,,0.671992,0.756019,,,All
,,0.672101,0.75604,,,All
,,0.672228,0.756061,,,All
,,0.672251,0.756082,,,All
,,0.672298,0.756103,,,All
,,0.672348,0.756124,,,All
,,0.672414,0.756145,,,All
,,0.672432,0.756166,,,All
,,0.672504,0.756187,,,All
,,0.672522,0.756208,,,All
,,0.672611,0.756229,,,All
,,0.672644,0.75625,,,All
,,0.672689,0.756271,,,All
,,0.672719,0.756292,,,All
,,0.672749,0.756313,,,All
,,0.672837,0.756334,,,All
,,0.672878,0.756355,,,All
,,0.672884,0.756376,,,All
,,0.672944,0.756397,,,All
,,0.672987,0.756418,,,All
,,0.673148,0.756439,,,All
,,0.673215,0.75646,,,All
,,0.673241,0.756481,,,All
,,0.673289,0.756503,,,All
,,0.673321,0.756524,,,All
,,0.673444,0.756545,,,All
,,0.673501,0.756566,,,All
,,0.673533,0.756587,,,All
,,0.673634,0.756608,,,All
,,0.673779,0.756629,,,All
,,0.673814,0.75665,,,All
,,0.673818,0.756671,,,All
,,0.67404,0.756692,,,All
,,0.674046,0.756713,,,All
,,0.674239,0.756734,,,All
,,0.674311,0.756755,,,All
,,0.674409,0.756776,,,All
,,0.674419,0.756797,,,All
,,0.674436,0.756818,,,All
,,0.674502,0.756839,,,All
,,0.674586,0.75686,,,All
,,0.674589,0.756881,,,All
,,0.674619,0.756902,,,All
,,0.67464,0.756923,,,All
,,0.674679,0.756944,,,All
,,0.674716,0.756965,,,All
,,0.67475,0.756987,,,All
,,0.674774,0.757008,,,All
,,0.674786,0.757029,,,All
,,0.674794,0.75705,,,All
,,0.674867,0.757071,,,All
,,0.674903,0.757092,,,All
,,0.674954,0.757113,,,All
,,0.675116,0.757134,,,All
,,0.675203,0.757155,,,All
,,0.67529,0.757176,,,All
,,0.675302,0.757197,,,All
,,0.675327,0.757218,,,All
,,0.675353,0.757239,,,All
,,0.675355,0.75726,,,All
,,0.675395,0.757281,,,All
,,0.67547,0.757302,,,All
,,0.675509,0.757323,,,All
,,0.675588,0.757344,,,All
,,0.675662,0.757365,,,All
,,0.675764,0.757386,,,All
,,0.675822,0.757407,,,All
,,0.675868,0.757428,,,All
,,0.675894,0.757449,,,All
,,0.675895,0.757471,,,All
,,0.675933,0.757492,,,All
,,0.676004,0.757513,,,All
,,0.676018,0.757534,,,All
,,0.676027,0.757555,,,All
,,0.676124,0.757576,,,All
,,0.676127,0.757597,,,All
,,0.676172,0.757618,,,All
,,0.676204,0.757639,,,All
,,0.676245,0.75766,,,All
,,0.676258,0.757681,,,All
,,0.676313,0.757702,,,All
,,0.676338,0.757723,,,All
,,0.676381,0.757744,,,All
,,0.676397,0.757765,,,All
,,0.676416,0.757786,,,All
,,0.676539,0.757807,,,All
,,0.676579,0.757828,,,All
,,0.676796,0.757849,,,All
,,0.676835,0.75787,,,All
,,0.676838,0.757891,,,All
,,0.676949,0.757912,,,All
,,0.677061,0.757934,,,All
,,0.67719,0.757955,,,All
,,0.677246,0.757976,,,All
,,0.677256,0.757997,,,All
,,0.677387,0.758018,,,All
,,0.677581,0.758039,,,All
,,0.677639,0.75806,,,All
,,0.677657,0.758081,,,All
,,0.677685,0.758102,,,All
,,0.677702,0.758123,,,All
,,0.677746,0.758144,,,All
,,0.677752,0.758165,,,All
,,0.67784,0.758186,,,All
,,0.677968,0.758207,,,All
,,0.677982,0.758228,,,All
