rep,ID,time,observation,indivPredSimulated,censored,split,color,filter
6,15,8.4935,0.647642,0.70622,0,All,#4682B4,0
7,15,8.4935,0.647642,0.710242,0,All,#4682B4,0
8,15,8.4935,0.647642,0.7175,0,All,#4682B4,0
9,15,8.4935,0.647642,0.722286,0,All,#4682B4,0
10,15,8.4935,0.647642,0.712761,0,All,#4682B4,0
1,15,8.8474,0.776118,0.706613,0,All,#4682B4,0
2,15,8.8474,0.776118,0.706883,0,All,#4682B4,0
3,15,8.8474,0.776118,0.711932,0,All,#4682B4,0
4,15,8.8474,0.776118,0.71996,0,All,#4682B4,0
5,15,8.8474,0.776118,0.711007,0,All,#4682B4,0
6,15,8.8474,0.776118,0.70622,0,All,#4682B4,0
7,15,8.8474,0.776118,0.710242,0,All,#4682B4,0
8,15,8.8474,0.776118,0.7175,0,All,#4682B4,0
9,15,8.8474,0.776118,0.722286,0,All,#4682B4,0
10,15,8.8474,0.776118,0.712761,0,All,#4682B4,0
1,15,9.2013,0.760445,0.706613,0,All,#4682B4,0
2,15,9.2013,0.760445,0.706883,0,All,#4682B4,0
3,15,9.2013,0.760445,0.711932,0,All,#4682B4,0
4,15,9.2013,0.760445,0.71996,0,All,#4682B4,0
5,15,9.2013,0.760445,0.711007,0,All,#4682B4,0
6,15,9.2013,0.760445,0.70622,0,All,#4682B4,0
7,15,9.2013,0.760445,0.710242,0,All,#4682B4,0
8,15,9.2013,0.760445,0.7175,0,All,#4682B4,0
9,15,9.2013,0.760445,0.722286,0,All,#4682B4,0
10,15,9.2013,0.760445,0.712761,0,All,#4682B4,0
1,15,9.5552,0.709404,0.706613,0,All,#4682B4,0
2,15,9.5552,0.709404,0.706883,0,All,#4682B4,0
3,15,9.5552,0.709404,0.711932,0,All,#4682B4,0
4,15,9.5552,0.709404,0.71996,0,All,#4682B4,0
5,15,9.5552,0.709404,0.711007,0,All,#4682B4,0
6,15,9.5552,0.709404,0.70622,0,All,#4682B4,0
7,15,9.5552,0.709404,0.710242,0,All,#4682B4,0
8,15,9.5552,0.709404,0.7175,0,All,#4682B4,0
9,15,9.5552,0.709404,0.722286,0,All,#4682B4,0
10,15,9.5552,0.709404,0.712761,0,All,#4682B4,0
1,15,9.9091,0.627878,0.706613,0,All,#4682B4,0
2,15,9.9091,0.627878,0.706883,0,All,#4682B4,0
3,15,9.9091,0.627878,0.711932,0,All,#4682B4,0
4,15,9.9091,0.627878,0.71996,0,All,#4682B4,0
5,15,9.9091,0.627878,0.711007,0,All,#4682B4,0
6,15,9.9091,0.627878,0.70622,0,All,#4682B4,0
7,15,9.9091,0.627878,0.710242,0,All,#4682B4,0
8,15,9.9091,0.627878,0.7175,0,All,#4682B4,0
9,15,9.9091,0.627878,0.722286,0,All,#4682B4,0
10,15,9.9091,0.627878,0.712761,0,All,#4682B4,0
1,15,10.2629,0.77075,0.706613,0,All,#4682B4,0
2,15,10.2629,0.77075,0.706883,0,All,#4682B4,0
3,15,10.2629,0.77075,0.711932,0,All,#4682B4,0
4,15,10.2629,0.77075,0.71996,0,All,#4682B4,0
5,15,10.2629,0.77075,0.711007,0,All,#4682B4,0
6,15,10.2629,0.77075,0.70622,0,All,#4682B4,0
7,15,10.2629,0.77075,0.710242,0,All,#4682B4,0
8,15,10.2629,0.77075,0.7175,0,All,#4682B4,0
9,15,10.2629,0.77075,0.722286,0,All,#4682B4,0
10,15,10.2629,0.77075,0.712761,0,All,#4682B4,0
1,15,10.6168,0.607112,0.706613,0,All,#4682B4,0
2,15,10.6168,0.607112,0.706883,0,All,#4682B4,0
3,15,10.6168,0.607112,0.711932,0,All,#4682B4,0
4,15,10.6168,0.607112,0.71996,0,All,#4682B4,0
5,15,10.6168,0.607112,0.711007,0,All,#4682B4,0
6,15,10.6168,0.607112,0.70622,0,All,#4682B4,0
7,15,10.6168,0.607112,0.710242,0,All,#4682B4,0
8,15,10.6168,0.607112,0.7175,0,All,#4682B4,0
9,15,10.6168,0.607112,0.722286,0,All,#4682B4,0
10,15,10.6168,0.607112,0.712761,0,All,#4682B4,0
1,15,10.9707,0.869341,0.706613,0,All,#4682B4,0
2,15,10.9707,0.869341,0.706883,0,All,#4682B4,0
3,15,10.9707,0.869341,0.711932,0,All,#4682B4,0
4,15,10.9707,0.869341,0.71996,0,All,#4682B4,0
5,15,10.9707,0.869341,0.711007,0,All,#4682B4,0
6,15,10.9707,0.869341,0.70622,0,All,#4682B4,0
7,15,10.9707,0.869341,0.710242,0,All,#4682B4,0
8,15,10.9707,0.869341,0.7175,0,All,#4682B4,0
9,15,10.9707,0.869341,0.722286,0,All,#4682B4,0
10,15,10.9707,0.869341,0.712761,0,All,#4682B4,0
1,15,11.3246,0.843407,0.706613,0,All,#4682B4,0
2,15,11.3246,0.843407,0.706883,0,All,#4682B4,0
3,15,11.3246,0.843407,0.711932,0,All,#4682B4,0
4,15,11.3246,0.843407,0.71996,0,All,#4682B4,0
5,15,11.3246,0.843407,0.711007,0,All,#4682B4,0
6,15,11.3246,0.843407,0.70622,0,All,#4682B4,0
7,15,11.3246,0.843407,0.710242,0,All,#4682B4,0
8,15,11.3246,0.843407,0.7175,0,All,#4682B4,0
9,15,11.3246,0.843407,0.722286,0,All,#4682B4,0
10,15,11.3246,0.843407,0.712761,0,All,#4682B4,0
1,15,11.6785,0.746219,0.706613,0,All,#4682B4,0
2,15,11.6785,0.746219,0.706883,0,All,#4682B4,0
3,15,11.6785,0.746219,0.711932,0,All,#4682B4,0
4,15,11.6785,0.746219,0.71996,0,All,#4682B4,0
5,15,11.6785,0.746219,0.711007,0,All,#4682B4,0
6,15,11.6785,0.746219,0.70622,0,All,#4682B4,0
7,15,11.6785,0.746219,0.710242,0,All,#4682B4,0
8,15,11.6785,0.746219,0.7175,0,All,#4682B4,0
9,15,11.6785,0.746219,0.722286,0,All,#4682B4,0
10,15,11.6785,0.746219,0.712761,0,All,#4682B4,0
1,15,12.0324,0.726045,0.706613,0,All,#4682B4,0
2,15,12.0324,0.726045,0.706883,0,All,#4682B4,0
3,15,12.0324,0.726045,0.711932,0,All,#4682B4,0
4,15,12.0324,0.726045,0.71996,0,All,#4682B4,0
5,15,12.0324,0.726045,0.711007,0,All,#4682B4,0
6,15,12.0324,0.726045,0.70622,0,All,#4682B4,0
7,15,12.0324,0.726045,0.710242,0,All,#4682B4,0
8,15,12.0324,0.726045,0.7175,0,All,#4682B4,0
9,15,12.0324,0.726045,0.722286,0,All,#4682B4,0
10,15,12.0324,0.726045,0.712761,0,All,#4682B4,0
1,15,12.3863,0.752547,0.706613,0,All,#4682B4,0
2,15,12.3863,0.752547,0.706883,0,All,#4682B4,0
3,15,12.3863,0.752547,0.711932,0,All,#4682B4,0
4,15,12.3863,0.752547,0.71996,0,All,#4682B4,0
5,15,12.3863,0.752547,0.711007,0,All,#4682B4,0
6,15,12.3863,0.752547,0.70622,0,All,#4682B4,0
7,15,12.3863,0.752547,0.710242,0,All,#4682B4,0
8,15,12.3863,0.752547,0.7175,0,All,#4682B4,0
9,15,12.3863,0.752547,0.722286,0,All,#4682B4,0
10,15,12.3863,0.752547,0.712761,0,All,#4682B4,0
1,15,12.7402,0.768041,0.706613,0,All,#4682B4,0
2,15,12.7402,0.768041,0.706883,0,All,#4682B4,0
3,15,12.7402,0.768041,0.711932,0,All,#4682B4,0
4,15,12.7402,0.768041,0.71996,0,All,#4682B4,0
5,15,12.7402,0.768041,0.711007,0,All,#4682B4,0
6,15,12.7402,0.768041,0.70622,0,All,#4682B4,0
7,15,12.7402,0.768041,0.710242,0,All,#4682B4,0
8,15,12.7402,0.768041,0.7175,0,All,#4682B4,0
9,15,12.7402,0.768041,0.722286,0,All,#4682B4,0
10,15,12.7402,0.768041,0.712761,0,All,#4682B4,0
1,15,13.0941,0.838592,0.706613,0,All,#4682B4,0
2,15,13.0941,0.838592,0.706883,0,All,#4682B4,0
3,15,13.0941,0.838592,0.711932,0,All,#4682B4,0
4,15,13.0941,0.838592,0.71996,0,All,#4682B4,0
5,15,13.0941,0.838592,0.711007,0,All,#4682B4,0
6,15,13.0941,0.838592,0.70622,0,All,#4682B4,0
7,15,13.0941,0.838592,0.710242,0,All,#4682B4,0
8,15,13.0941,0.838592,0.7175,0,All,#4682B4,0
9,15,13.0941,0.838592,0.722286,0,All,#4682B4,0
10,15,13.0941,0.838592,0.712761,0,All,#4682B4,0
1,15,13.448,0.697951,0.706613,0,All,#4682B4,0
2,15,13.448,0.697951,0.706883,0,All,#4682B4,0
3,15,13.448,0.697951,0.711932,0,All,#4682B4,0
4,15,13.448,0.697951,0.71996,0,All,#4682B4,0
5,15,13.448,0.697951,0.711007,0,All,#4682B4,0
6,15,13.448,0.697951,0.70622,0,All,#4682B4,0
7,15,13.448,0.697951,0.710242,0,All,#4682B4,0
8,15,13.448,0.697951,0.7175,0,All,#4682B4,0
9,15,13.448,0.697951,0.722286,0,All,#4682B4,0
10,15,13.448,0.697951,0.712761,0,All,#4682B4,0
1,15,13.8019,0.790505,0.706613,0,All,#4682B4,0
2,15,13.8019,0.790505,0.706883,0,All,#4682B4,0
3,15,13.8019,0.790505,0.711932,0,All,#4682B4,0
4,15,13.8019,0.790505,0.71996,0,All,#4682B4,0
5,15,13.8019,0.790505,0.711007,0,All,#4682B4,0
6,15,13.8019,0.790505,0.70622,0,All,#4682B4,0
7,15,13.8019,0.790505,0.710242,0,All,#4682B4,0
8,15,13.8019,0.790505,0.7175,0,All,#4682B4,0
9,15,13.8019,0.790505,0.722286,0,All,#4682B4,0
10,15,13.8019,0.790505,0.712761,0,All,#4682B4,0
1,15,14.1558,0.768732,0.706613,0,All,#4682B4,0
2,15,14.1558,0.768732,0.706883,0,All,#4682B4,0
3,15,14.1558,0.768732,0.711932,0,All,#4682B4,0
4,15,14.1558,0.768732,0.71996,0,All,#4682B4,0
5,15,14.1558,0.768732,0.711007,0,All,#4682B4,0
6,15,14.1558,0.768732,0.70622,0,All,#4682B4,0
7,15,14.1558,0.768732,0.710242,0,All,#4682B4,0
8,15,14.1558,0.768732,0.7175,0,All,#4682B4,0
9,15,14.1558,0.768732,0.722286,0,All,#4682B4,0
10,15,14.1558,0.768732,0.712761,0,All,#4682B4,0
1,15,14.5097,0.687982,0.706613,0,All,#4682B4,0
2,15,14.5097,0.687982,0.706883,0,All,#4682B4,0
3,15,14.5097,0.687982,0.711932,0,All,#4682B4,0
4,15,14.5097,0.687982,0.71996,0,All,#4682B4,0
5,15,14.5097,0.687982,0.711007,0,All,#4682B4,0
6,15,14.5097,0.687982,0.70622,0,All,#4682B4,0
7,15,14.5097,0.687982,0.710242,0,All,#4682B4,0
8,15,14.5097,0.687982,0.7175,0,All,#4682B4,0
9,15,14.5097,0.687982,0.722286,0,All,#4682B4,0
10,15,14.5097,0.687982,0.712761,0,All,#4682B4,0
1,15,14.8636,0.599947,0.706613,0,All,#4682B4,0
2,15,14.8636,0.599947,0.706883,0,All,#4682B4,0
3,15,14.8636,0.599947,0.711932,0,All,#4682B4,0
4,15,14.8636,0.599947,0.71996,0,All,#4682B4,0
5,15,14.8636,0.599947,0.711007,0,All,#4682B4,0
6,15,14.8636,0.599947,0.70622,0,All,#4682B4,0
7,15,14.8636,0.599947,0.710242,0,All,#4682B4,0
8,15,14.8636,0.599947,0.7175,0,All,#4682B4,0
9,15,14.8636,0.599947,0.722286,0,All,#4682B4,0
10,15,14.8636,0.599947,0.712761,0,All,#4682B4,0
1,15,15.2175,0.718898,0.706613,0,All,#4682B4,0
2,15,15.2175,0.718898,0.706883,0,All,#4682B4,0
3,15,15.2175,0.718898,0.711932,0,All,#4682B4,0
4,15,15.2175,0.718898,0.71996,0,All,#4682B4,0
5,15,15.2175,0.718898,0.711007,0,All,#4682B4,0
6,15,15.2175,0.718898,0.70622,0,All,#4682B4,0
7,15,15.2175,0.718898,0.710242,0,All,#4682B4,0
8,15,15.2175,0.718898,0.7175,0,All,#4682B4,0
9,15,15.2175,0.718898,0.722286,0,All,#4682B4,0
10,15,15.2175,0.718898,0.712761,0,All,#4682B4,0
1,15,15.5714,0.722849,0.706613,0,All,#4682B4,0
2,15,15.5714,0.722849,0.706883,0,All,#4682B4,0
3,15,15.5714,0.722849,0.711932,0,All,#4682B4,0
4,15,15.5714,0.722849,0.71996,0,All,#4682B4,0
5,15,15.5714,0.722849,0.711007,0,All,#4682B4,0
6,15,15.5714,0.722849,0.70622,0,All,#4682B4,0
7,15,15.5714,0.722849,0.710242,0,All,#4682B4,0
8,15,15.5714,0.722849,0.7175,0,All,#4682B4,0
9,15,15.5714,0.722849,0.722286,0,All,#4682B4,0
10,15,15.5714,0.722849,0.712761,0,All,#4682B4,0
1,15,15.9253,0.666385,0.706613,0,All,#4682B4,0
2,15,15.9253,0.666385,0.706883,0,All,#4682B4,0
3,15,15.9253,0.666385,0.711932,0,All,#4682B4,0
4,15,15.9253,0.666385,0.71996,0,All,#4682B4,0
5,15,15.9253,0.666385,0.711007,0,All,#4682B4,0
6,15,15.9253,0.666385,0.70622,0,All,#4682B4,0
7,15,15.9253,0.666385,0.710242,0,All,#4682B4,0
8,15,15.9253,0.666385,0.7175,0,All,#4682B4,0
9,15,15.9253,0.666385,0.722286,0,All,#4682B4,0
10,15,15.9253,0.666385,0.712761,0,All,#4682B4,0
1,15,16.2791,0.768489,0.706613,0,All,#4682B4,0
2,15,16.2791,0.768489,0.706883,0,All,#4682B4,0
3,15,16.2791,0.768489,0.711932,0,All,#4682B4,0
4,15,16.2791,0.768489,0.71996,0,All,#4682B4,0
5,15,16.2791,0.768489,0.711007,0,All,#4682B4,0
6,15,16.2791,0.768489,0.70622,0,All,#4682B4,0
7,15,16.2791,0.768489,0.710242,0,All,#4682B4,0
8,15,16.2791,0.768489,0.7175,0,All,#4682B4,0
9,15,16.2791,0.768489,0.722286,0,All,#4682B4,0
10,15,16.2791,0.768489,0.712761,0,All,#4682B4,0
1,15,16.633,0.687187,0.706613,0,All,#4682B4,0
2,15,16.633,0.687187,0.706883,0,All,#4682B4,0
3,15,16.633,0.687187,0.711932,0,All,#4682B4,0
4,15,16.633,0.687187,0.71996,0,All,#4682B4,0
5,15,16.633,0.687187,0.711007,0,All,#4682B4,0
6,15,16.633,0.687187,0.70622,0,All,#4682B4,0
7,15,16.633,0.687187,0.710242,0,All,#4682B4,0
8,15,16.633,0.687187,0.7175,0,All,#4682B4,0
9,15,16.633,0.687187,0.722286,0,All,#4682B4,0
10,15,16.633,0.687187,0.712761,0,All,#4682B4,0
1,15,16.9869,0.742572,0.706613,0,All,#4682B4,0
2,15,16.9869,0.742572,0.706883,0,All,#4682B4,0
3,15,16.9869,0.742572,0.711932,0,All,#4682B4,0
4,15,16.9869,0.742572,0.71996,0,All,#4682B4,0
5,15,16.9869,0.742572,0.711007,0,All,#4682B4,0
6,15,16.9869,0.742572,0.70622,0,All,#4682B4,0
7,15,16.9869,0.742572,0.710242,0,All,#4682B4,0
8,15,16.9869,0.742572,0.7175,0,All,#4682B4,0
9,15,16.9869,0.742572,0.722286,0,All,#4682B4,0
10,15,16.9869,0.742572,0.712761,0,All,#4682B4,0
1,15,17.3408,0.662854,0.706613,0,All,#4682B4,0
2,15,17.3408,0.662854,0.706883,0,All,#4682B4,0
3,15,17.3408,0.662854,0.711932,0,All,#4682B4,0
4,15,17.3408,0.662854,0.71996,0,All,#4682B4,0
5,15,17.3408,0.662854,0.711007,0,All,#4682B4,0
6,15,17.3408,0.662854,0.70622,0,All,#4682B4,0
7,15,17.3408,0.662854,0.710242,0,All,#4682B4,0
8,15,17.3408,0.662854,0.7175,0,All,#4682B4,0
9,15,17.3408,0.662854,0.722286,0,All,#4682B4,0
10,15,17.3408,0.662854,0.712761,0,All,#4682B4,0
1,15,17.6947,0.77781,0.706613,0,All,#4682B4,0
2,15,17.6947,0.77781,0.706883,0,All,#4682B4,0
3,15,17.6947,0.77781,0.711932,0,All,#4682B4,0
4,15,17.6947,0.77781,0.71996,0,All,#4682B4,0
5,15,17.6947,0.77781,0.711007,0,All,#4682B4,0
6,15,17.6947,0.77781,0.70622,0,All,#4682B4,0
7,15,17.6947,0.77781,0.710242,0,All,#4682B4,0
8,15,17.6947,0.77781,0.7175,0,All,#4682B4,0
9,15,17.6947,0.77781,0.722286,0,All,#4682B4,0
10,15,17.6947,0.77781,0.712761,0,All,#4682B4,0
1,15,18.0486,0.76004,0.706613,0,All,#4682B4,0
2,15,18.0486,0.76004,0.706883,0,All,#4682B4,0
3,15,18.0486,0.76004,0.711932,0,All,#4682B4,0
4,15,18.0486,0.76004,0.71996,0,All,#4682B4,0
5,15,18.0486,0.76004,0.711007,0,All,#4682B4,0
6,15,18.0486,0.76004,0.70622,0,All,#4682B4,0
7,15,18.0486,0.76004,0.710242,0,All,#4682B4,0
8,15,18.0486,0.76004,0.7175,0,All,#4682B4,0
9,15,18.0486,0.76004,0.722286,0,All,#4682B4,0
10,15,18.0486,0.76004,0.712761,0,All,#4682B4,0
1,15,18.4025,0.769707,0.706613,0,All,#4682B4,0
2,15,18.4025,0.769707,0.706883,0,All,#4682B4,0
3,15,18.4025,0.769707,0.711932,0,All,#4682B4,0
4,15,18.4025,0.769707,0.71996,0,All,#4682B4,0
5,15,18.4025,0.769707,0.711007,0,All,#4682B4,0
6,15,18.4025,0.769707,0.70622,0,All,#4682B4,0
7,15,18.4025,0.769707,0.710242,0,All,#4682B4,0
8,15,18.4025,0.769707,0.7175,0,All,#4682B4,0
9,15,18.4025,0.769707,0.722286,0,All,#4682B4,0
10,15,18.4025,0.769707,0.712761,0,All,#4682B4,0
1,15,18.7564,0.711011,0.706613,0,All,#4682B4,0
2,15,18.7564,0.711011,0.706883,0,All,#4682B4,0
3,15,18.7564,0.711011,0.711932,0,All,#4682B4,0
4,15,18.7564,0.711011,0.71996,0,All,#4682B4,0
5,15,18.7564,0.711011,0.711007,0,All,#4682B4,0
6,15,18.7564,0.711011,0.70622,0,All,#4682B4,0
7,15,18.7564,0.711011,0.710242,0,All,#4682B4,0
8,15,18.7564,0.711011,0.7175,0,All,#4682B4,0
9,15,18.7564,0.711011,0.722286,0,All,#4682B4,0
10,15,18.7564,0.711011,0.712761,0,All,#4682B4,0
1,15,19.1103,0.67453,0.706613,0,All,#4682B4,0
2,15,19.1103,0.67453,0.706883,0,All,#4682B4,0
3,15,19.1103,0.67453,0.711932,0,All,#4682B4,0
4,15,19.1103,0.67453,0.71996,0,All,#4682B4,0
5,15,19.1103,0.67453,0.711007,0,All,#4682B4,0
6,15,19.1103,0.67453,0.70622,0,All,#4682B4,0
7,15,19.1103,0.67453,0.710242,0,All,#4682B4,0
8,15,19.1103,0.67453,0.7175,0,All,#4682B4,0
9,15,19.1103,0.67453,0.722286,0,All,#4682B4,0
10,15,19.1103,0.67453,0.712761,0,All,#4682B4,0
1,15,19.4642,0.738216,0.706613,0,All,#4682B4,0
2,15,19.4642,0.738216,0.706883,0,All,#4682B4,0
3,15,19.4642,0.738216,0.711932,0,All,#4682B4,0
4,15,19.4642,0.738216,0.71996,0,All,#4682B4,0
5,15,19.4642,0.738216,0.711007,0,All,#4682B4,0
6,15,19.4642,0.738216,0.70622,0,All,#4682B4,0
7,15,19.4642,0.738216,0.710242,0,All,#4682B4,0
8,15,19.4642,0.738216,0.7175,0,All,#4682B4,0
9,15,19.4642,0.738216,0.722286,0,All,#4682B4,0
10,15,19.4642,0.738216,0.712761,0,All,#4682B4,0
1,15,19.8181,0.668372,0.706613,0,All,#4682B4,0
2,15,19.8181,0.668372,0.706883,0,All,#4682B4,0
3,15,19.8181,0.668372,0.711932,0,All,#4682B4,0
4,15,19.8181,0.668372,0.71996,0,All,#4682B4,0
5,15,19.8181,0.668372,0.711007,0,All,#4682B4,0
6,15,19.8181,0.668372,0.70622,0,All,#4682B4,0
7,15,19.8181,0.668372,0.710242,0,All,#4682B4,0
8,15,19.8181,0.668372,0.7175,0,All,#4682B4,0
9,15,19.8181,0.668372,0.722286,0,All,#4682B4,0
10,15,19.8181,0.668372,0.712761,0,All,#4682B4,0
1,15,20.172,0.651072,0.706613,0,All,#4682B4,0
2,15,20.172,0.651072,0.706883,0,All,#4682B4,0
3,15,20.172,0.651072,0.711932,0,All,#4682B4,0
4,15,20.172,0.651072,0.71996,0,All,#4682B4,0
5,15,20.172,0.651072,0.711007,0,All,#4682B4,0
6,15,20.172,0.651072,0.70622,0,All,#4682B4,0
7,15,20.172,0.651072,0.710242,0,All,#4682B4,0
8,15,20.172,0.651072,0.7175,0,All,#4682B4,0
9,15,20.172,0.651072,0.722286,0,All,#4682B4,0
10,15,20.172,0.651072,0.712761,0,All,#4682B4,0
1,15,20.5259,0.709464,0.706613,0,All,#4682B4,0
2,15,20.5259,0.709464,0.706883,0,All,#4682B4,0
3,15,20.5259,0.709464,0.711932,0,All,#4682B4,0
4,15,20.5259,0.709464,0.71996,0,All,#4682B4,0
5,15,20.5259,0.709464,0.711007,0,All,#4682B4,0
6,15,20.5259,0.709464,0.70622,0,All,#4682B4,0
7,15,20.5259,0.709464,0.710242,0,All,#4682B4,0
8,15,20.5259,0.709464,0.7175,0,All,#4682B4,0
9,15,20.5259,0.709464,0.722286,0,All,#4682B4,0
10,15,20.5259,0.709464,0.712761,0,All,#4682B4,0
1,15,20.8798,0.717326,0.706613,0,All,#4682B4,0
2,15,20.8798,0.717326,0.706883,0,All,#4682B4,0
3,15,20.8798,0.717326,0.711932,0,All,#4682B4,0
4,15,20.8798,0.717326,0.71996,0,All,#4682B4,0
5,15,20.8798,0.717326,0.711007,0,All,#4682B4,0
6,15,20.8798,0.717326,0.70622,0,All,#4682B4,0
7,15,20.8798,0.717326,0.710242,0,All,#4682B4,0
8,15,20.8798,0.717326,0.7175,0,All,#4682B4,0
9,15,20.8798,0.717326,0.722286,0,All,#4682B4,0
10,15,20.8798,0.717326,0.712761,0,All,#4682B4,0
1,15,21.2337,0.648339,0.706613,0,All,#4682B4,0
2,15,21.2337,0.648339,0.706883,0,All,#4682B4,0
3,15,21.2337,0.648339,0.711932,0,All,#4682B4,0
4,15,21.2337,0.648339,0.71996,0,All,#4682B4,0
5,15,21.2337,0.648339,0.711007,0,All,#4682B4,0
6,15,21.2337,0.648339,0.70622,0,All,#4682B4,0
7,15,21.2337,0.648339,0.710242,0,All,#4682B4,0
8,15,21.2337,0.648339,0.7175,0,All,#4682B4,0
9,15,21.2337,0.648339,0.722286,0,All,#4682B4,0
10,15,21.2337,0.648339,0.712761,0,All,#4682B4,0
1,15,21.5876,0.769786,0.706613,0,All,#4682B4,0
2,15,21.5876,0.769786,0.706883,0,All,#4682B4,0
3,15,21.5876,0.769786,0.711932,0,All,#4682B4,0
4,15,21.5876,0.769786,0.71996,0,All,#4682B4,0
5,15,21.5876,0.769786,0.711007,0,All,#4682B4,0
6,15,21.5876,0.769786,0.70622,0,All,#4682B4,0
7,15,21.5876,0.769786,0.710242,0,All,#4682B4,0
8,15,21.5876,0.769786,0.7175,0,All,#4682B4,0
9,15,21.5876,0.769786,0.722286,0,All,#4682B4,0
10,15,21.5876,0.769786,0.712761,0,All,#4682B4,0
1,15,21.9415,0.615213,0.706613,0,All,#4682B4,0
2,15,21.9415,0.615213,0.706883,0,All,#4682B4,0
3,15,21.9415,0.615213,0.711932,0,All,#4682B4,0
4,15,21.9415,0.615213,0.71996,0,All,#4682B4,0
5,15,21.9415,0.615213,0.711007,0,All,#4682B4,0
6,15,21.9415,0.615213,0.70622,0,All,#4682B4,0
7,15,21.9415,0.615213,0.710242,0,All,#4682B4,0
8,15,21.9415,0.615213,0.7175,0,All,#4682B4,0
9,15,21.9415,0.615213,0.722286,0,All,#4682B4,0
10,15,21.9415,0.615213,0.712761,0,All,#4682B4,0
1,15,22.2954,0.71797,0.706613,0,All,#4682B4,0
2,15,22.2954,0.71797,0.706883,0,All,#4682B4,0
3,15,22.2954,0.71797,0.711932,0,All,#4682B4,0
4,15,22.2954,0.71797,0.71996,0,All,#4682B4,0
5,15,22.2954,0.71797,0.711007,0,All,#4682B4,0
6,15,22.2954,0.71797,0.70622,0,All,#4682B4,0
7,15,22.2954,0.71797,0.710242,0,All,#4682B4,0
8,15,22.2954,0.71797,0.7175,0,All,#4682B4,0
9,15,22.2954,0.71797,0.722286,0,All,#4682B4,0
10,15,22.2954,0.71797,0.712761,0,All,#4682B4,0
1,15,22.6492,0.685904,0.706613,0,All,#4682B4,0
2,15,22.6492,0.685904,0.706883,0,All,#4682B4,0
3,15,22.6492,0.685904,0.711932,0,All,#4682B4,0
4,15,22.6492,0.685904,0.71996,0,All,#4682B4,0
5,15,22.6492,0.685904,0.711007,0,All,#4682B4,0
6,15,22.6492,0.685904,0.70622,0,All,#4682B4,0
7,15,22.6492,0.685904,0.710242,0,All,#4682B4,0
8,15,22.6492,0.685904,0.7175,0,All,#4682B4,0
9,15,22.6492,0.685904,0.722286,0,All,#4682B4,0
10,15,22.6492,0.685904,0.712761,0,All,#4682B4,0
1,15,23.0031,0.677019,0.706613,0,All,#4682B4,0
2,15,23.0031,0.677019,0.706883,0,All,#4682B4,0
3,15,23.0031,0.677019,0.711932,0,All,#4682B4,0
4,15,23.0031,0.677019,0.71996,0,All,#4682B4,0
5,15,23.0031,0.677019,0.711007,0,All,#4682B4,0
6,15,23.0031,0.677019,0.70622,0,All,#4682B4,0
7,15,23.0031,0.677019,0.710242,0,All,#4682B4,0
8,15,23.0031,0.677019,0.7175,0,All,#4682B4,0
9,15,23.0031,0.677019,0.722286,0,All,#4682B4,0
10,15,23.0031,0.677019,0.712761,0,All,#4682B4,0
1,15,23.357,0.712953,0.706613,0,All,#4682B4,0
2,15,23.357,0.712953,0.706883,0,All,#4682B4,0
3,15,23.357,0.712953,0.711932,0,All,#4682B4,0
4,15,23.357,0.712953,0.71996,0,All,#4682B4,0
5,15,23.357,0.712953,0.711007,0,All,#4682B4,0
6,15,23.357,0.712953,0.70622,0,All,#4682B4,0
7,15,23.357,0.712953,0.710242,0,All,#4682B4,0
8,15,23.357,0.712953,0.7175,0,All,#4682B4,0
9,15,23.357,0.712953,0.722286,0,All,#4682B4,0
10,15,23.357,0.712953,0.712761,0,All,#4682B4,0
1,15,23.7109,0.704983,0.706613,0,All,#4682B4,0
2,15,23.7109,0.704983,0.706883,0,All,#4682B4,0
3,15,23.7109,0.704983,0.711932,0,All,#4682B4,0
4,15,23.7109,0.704983,0.71996,0,All,#4682B4,0
5,15,23.7109,0.704983,0.711007,0,All,#4682B4,0
6,15,23.7109,0.704983,0.70622,0,All,#4682B4,0
7,15,23.7109,0.704983,0.710242,0,All,#4682B4,0
8,15,23.7109,0.704983,0.7175,0,All,#4682B4,0
9,15,23.7109,0.704983,0.722286,0,All,#4682B4,0
10,15,23.7109,0.704983,0.712761,0,All,#4682B4,0
1,15,24.0648,0.641468,0.706613,0,All,#4682B4,0
2,15,24.0648,0.641468,0.706883,0,All,#4682B4,0
3,15,24.0648,0.641468,0.711932,0,All,#4682B4,0
4,15,24.0648,0.641468,0.71996,0,All,#4682B4,0
5,15,24.0648,0.641468,0.711007,0,All,#4682B4,0
6,15,24.0648,0.641468,0.70622,0,All,#4682B4,0
7,15,24.0648,0.641468,0.710242,0,All,#4682B4,0
8,15,24.0648,0.641468,0.7175,0,All,#4682B4,0
9,15,24.0648,0.641468,0.722286,0,All,#4682B4,0
10,15,24.0648,0.641468,0.712761,0,All,#4682B4,0
1,15,24.4187,0.66721,0.706613,0,All,#4682B4,0
2,15,24.4187,0.66721,0.706883,0,All,#4682B4,0
3,15,24.4187,0.66721,0.711932,0,All,#4682B4,0
4,15,24.4187,0.66721,0.71996,0,All,#4682B4,0
5,15,24.4187,0.66721,0.711007,0,All,#4682B4,0
6,15,24.4187,0.66721,0.70622,0,All,#4682B4,0
